"player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes"
"Anthony Edwards",4594268,401705295,2,0
"Anthony Edwards",4594268,401705321,6,4
"Anthony Edwards",4594268,401705342,1,0
"Anthony Edwards",4594268,401705353,0,0
"Anthony Edwards",4594268,401705367,2,0
"Anthony Edwards",4594268,401705386,0,0
"Anthony Edwards",4594268,401705392,0,0
"Anthony Edwards",4594268,401705415,0,0
"Anthony Edwards",4594268,401705439,3,1
"Anthony Edwards",4594268,401705453,0,0
"Anthony Edwards",4594268,401705458,2,1
"Anthony Edwards",4594268,401705473,0,0
"Anthony Edwards",4594268,401705491,3,1
"Anthony Edwards",4594268,401705518,1,0
"Anthony Edwards",4594268,401705529,2,1
"Anthony Edwards",4594268,401705547,4,1
"Anthony Edwards",4594268,401705552,3,2
"Anthony Edwards",4594268,401705567,0,0
"Anthony Edwards",4594268,401705582,0,0
"Anthony Edwards",4594268,401705668,2,0
"Anthony Edwards",4594268,401705718,2,0
"Anthony Edwards",4594268,401705745,0,0
"Anthony Edwards",4594268,401736804,1,0
"Anthony Edwards",4594268,401736812,1,0
"Austin Reaves",4066457,401703384,0,0
"Austin Reaves",4066457,401703395,0,0
"Austin Reaves",4066457,401703408,4,3
"Austin Reaves",4066457,401703417,0,0
"Austin Reaves",4066457,401704628,1,0
"Austin Reaves",4066457,401704651,1,0
"Austin Reaves",4066457,401704662,4,3
"Austin Reaves",4066457,401704677,4,3
"Austin Reaves",4066457,401704684,0,0
"Austin Reaves",4066457,401704703,2,1
"Austin Reaves",4066457,401704722,1,0
"Austin Reaves",4066457,401704740,0,0
"Austin Reaves",4066457,401704761,1,0
"Austin Reaves",4066457,401704777,2,0
"Austin Reaves",4066457,401704791,0,0
"Austin Reaves",4066457,401704797,0,0
"Austin Reaves",4066457,401704829,0,0
"Austin Reaves",4066457,401704836,3,2
"Austin Reaves",4066457,401704862,0,0
"Austin Reaves",4066457,401704938,0,0
"Austin Reaves",4066457,401704942,0,0
"Austin Reaves",4066457,401704970,1,0
"Austin Reaves",4066457,401704974,0,0
"Austin Reaves",4066457,401705001,2,1
"Austin Reaves",4066457,401705020,4,2
"Austin Reaves",4066457,401705034,0,0
"Austin Reaves",4066457,401705043,0,0
"Austin Reaves",4066457,401705057,1,0
"Austin Reaves",4066457,401705070,0,0
"Austin Reaves",4066457,401705118,0,0
"Austin Reaves",4066457,401705136,0,0
"Austin Reaves",4066457,401705151,6,4
"Austin Reaves",4066457,401705162,1,0
"Austin Reaves",4066457,401705176,0,0
"Austin Reaves",4066457,401705195,0,0
"Austin Reaves",4066457,401705210,0,0
"Austin Reaves",4066457,401705214,0,0
"Austin Reaves",4066457,401705226,1,0
"Austin Reaves",4066457,401705240,0,0
"Austin Reaves",4066457,401705258,2,1
"Austin Reaves",4066457,401705281,2,0
"Austin Reaves",4066457,401705297,0,0
"Austin Reaves",4066457,401705308,4,2
"Austin Reaves",4066457,401705334,1,0
"Austin Reaves",4066457,401705347,0,0
"Austin Reaves",4066457,401705362,2,1
"Austin Reaves",4066457,401705374,2,1
"Austin Reaves",4066457,401705401,1,0
"Austin Reaves",4066457,401705415,0,0
"Austin Reaves",4066457,401705425,0,0
"Austin Reaves",4066457,401705469,0,0
"Austin Reaves",4066457,401705484,0,0
"Austin Reaves",4066457,401705496,0,0
"Austin Reaves",4066457,401705521,3,1
"Austin Reaves",4066457,401705531,1,0
"Austin Reaves",4066457,401705543,1,0
"Austin Reaves",4066457,401705572,3,1
"Austin Reaves",4066457,401705594,2,1
"Austin Reaves",4066457,401705629,1,0
"Austin Reaves",4066457,401705644,0,0
"Austin Reaves",4066457,401705701,2,1
"Austin Reaves",4066457,401705719,3,2
"Austin Reaves",4066457,401705751,2,1
"Austin Reaves",4066457,401736804,0,0
"Austin Reaves",4066457,401736814,2,1
"Austin Reaves",4066457,401748704,0,0
"Austin Reaves",4066457,401754705,3,1
"Bam Adebayo",4066261,401703371,1,0
"Bam Adebayo",4066261,401703378,2,1
"Bam Adebayo",4066261,401703405,1,0
"Bam Adebayo",4066261,401703415,0,0
"Bam Adebayo",4066261,401704631,0,0
"Bam Adebayo",4066261,401704654,0,0
"Bam Adebayo",4066261,401704671,0,0
"Bam Adebayo",4066261,401704688,0,0
"Bam Adebayo",4066261,401704713,0,0
"Bam Adebayo",4066261,401704725,0,0
"Bam Adebayo",4066261,401704744,0,0
"Bam Adebayo",4066261,401704760,1,0
"Bam Adebayo",4066261,401704772,0,0
"Bam Adebayo",4066261,401704801,2,0
"Bam Adebayo",4066261,401704811,0,0
"Bam Adebayo",4066261,401704839,0,0
"Bam Adebayo",4066261,401704852,0,0
"Bam Adebayo",4066261,401704875,0,0
"Bam Adebayo",4066261,401704882,1,0
"Bam Adebayo",4066261,401704887,2,1
"Bam Adebayo",4066261,401704912,3,2
"Bam Adebayo",4066261,401704917,1,0
"Bam Adebayo",4066261,401704941,1,1
"Bam Adebayo",4066261,401704943,2,1
"Bam Adebayo",4066261,401704962,2,2
"Bam Adebayo",4066261,401704977,0,0
"Bam Adebayo",4066261,401704993,0,0
"Bam Adebayo",4066261,401705005,0,0
"Bam Adebayo",4066261,401705023,0,0
"Bam Adebayo",4066261,401705029,4,2
"Bam Adebayo",4066261,401705047,0,0
"Bam Adebayo",4066261,401705067,1,0
"Bam Adebayo",4066261,401705074,5,4
"Bam Adebayo",4066261,401705089,1,0
"Bam Adebayo",4066261,401705102,0,0
"Bam Adebayo",4066261,401705136,0,0
"Bam Adebayo",4066261,401705145,0,0
"Bam Adebayo",4066261,401705158,0,0
"Bam Adebayo",4066261,401705173,1,0
"Bam Adebayo",4066261,401705190,0,0
"Bam Adebayo",4066261,401705202,1,1
"Bam Adebayo",4066261,401705218,3,1
"Bam Adebayo",4066261,401705233,1,0
"Bam Adebayo",4066261,401705259,1,0
"Bam Adebayo",4066261,401705280,2,1
"Bam Adebayo",4066261,401705287,2,1
"Bam Adebayo",4066261,401705303,2,0
"Bam Adebayo",4066261,401705325,1,0
"Bam Adebayo",4066261,401705344,2,1
"Bam Adebayo",4066261,401705366,3,1
"Bam Adebayo",4066261,401705383,3,2
"Bam Adebayo",4066261,401705391,0,0
"Bam Adebayo",4066261,401705407,5,4
"Bam Adebayo",4066261,401705420,1,0
"Bam Adebayo",4066261,401705435,8,6
"Bam Adebayo",4066261,401705443,1,0
"Bam Adebayo",4066261,401705459,3,1
"Bam Adebayo",4066261,401705473,1,0
"Bam Adebayo",4066261,401705482,1,0
"Bam Adebayo",4066261,401705497,0,0
"Bam Adebayo",4066261,401705514,0,0
"Bam Adebayo",4066261,401705524,0,0
"Bam Adebayo",4066261,401705537,3,2
"Bam Adebayo",4066261,401705550,0,0
"Bam Adebayo",4066261,401705566,3,1
"Bam Adebayo",4066261,401705581,0,0
"Bam Adebayo",4066261,401705628,1,0
"Bam Adebayo",4066261,401705642,0,0
"Bam Adebayo",4066261,401705743,3,1
"Bam Adebayo",4066261,401736800,2,1
"Bam Adebayo",4066261,401736816,0,0
"CJ McCollum",2490149,401703411,3,2
"CJ McCollum",2490149,401704635,1,0
"CJ McCollum",2490149,401704652,0,0
"CJ McCollum",2490149,401704665,0,0
"CJ McCollum",2490149,401704682,0,0
"CJ McCollum",2490149,401704845,1,0
"CJ McCollum",2490149,401704861,0,0
"CJ McCollum",2490149,401704874,0,0
"CJ McCollum",2490149,401704881,1,0
"CJ McCollum",2490149,401704896,2,0
"CJ McCollum",2490149,401704908,0,0
"CJ McCollum",2490149,401704920,0,0
"CJ McCollum",2490149,401704931,1,0
"CJ McCollum",2490149,401704950,0,0
"CJ McCollum",2490149,401704956,1,0
"CJ McCollum",2490149,401704982,0,0
"CJ McCollum",2490149,401704989,2,0
"CJ McCollum",2490149,401705010,1,0
"CJ McCollum",2490149,401705023,3,2
"CJ McCollum",2490149,401705038,8,5
"CJ McCollum",2490149,401705055,3,2
"CJ McCollum",2490149,401705071,0,0
"CJ McCollum",2490149,401705080,3,2
"CJ McCollum",2490149,401705093,2,1
"CJ McCollum",2490149,401705108,0,0
"CJ McCollum",2490149,401705123,0,0
"CJ McCollum",2490149,401705132,0,0
"CJ McCollum",2490149,401705147,3,2
"CJ McCollum",2490149,401705171,9,7
"CJ McCollum",2490149,401705198,0,0
"CJ McCollum",2490149,401705203,0,0
"CJ McCollum",2490149,401705220,1,0
"CJ McCollum",2490149,401705236,0,0
"CJ McCollum",2490149,401705249,0,0
"CJ McCollum",2490149,401705272,3,2
"CJ McCollum",2490149,401705292,1,0
"CJ McCollum",2490149,401705316,1,0
"CJ McCollum",2490149,401705343,1,0
"CJ McCollum",2490149,401705351,6,3
"CJ McCollum",2490149,401705369,0,0
"CJ McCollum",2490149,401705384,0,0
"CJ McCollum",2490149,401705399,0,0
"CJ McCollum",2490149,401705414,1,0
"CJ McCollum",2490149,401705438,4,3
"CJ McCollum",2490149,401705456,0,0
"CJ McCollum",2490149,401705468,0,0
"CJ McCollum",2490149,401705479,1,0
"CJ McCollum",2490149,401705509,1,0
"CJ McCollum",2490149,401705539,3,2
"CJ McCollum",2490149,401705553,0,0
"CJ McCollum",2490149,401705567,0,0
"CJ McCollum",2490149,401705582,1,0
"CJ McCollum",2490149,401705707,0,0
"CJ McCollum",2490149,401736801,6,3
"CJ McCollum",2490149,401736810,1,0
"Cade Cunningham",4432166,401703371,1,0
"Cade Cunningham",4432166,401703380,0,0
"Cade Cunningham",4432166,401703414,3,2
"Cade Cunningham",4432166,401703421,0,0
"Cade Cunningham",4432166,401704629,5,3
"Cade Cunningham",4432166,401704646,3,1
"Cade Cunningham",4432166,401704655,1,0
"Cade Cunningham",4432166,401704671,5,4
"Cade Cunningham",4432166,401704686,2,1
"Cade Cunningham",4432166,401704700,4,3
"Cade Cunningham",4432166,401704717,2,1
"Cade Cunningham",4432166,401704722,0,0
"Cade Cunningham",4432166,401704735,4,3
"Cade Cunningham",4432166,401704751,1,0
"Cade Cunningham",4432166,401704767,2,1
"Cade Cunningham",4432166,401704789,0,0
"Cade Cunningham",4432166,401704803,1,0
"Cade Cunningham",4432166,401704810,0,0
"Cade Cunningham",4432166,401704826,0,0
"Cade Cunningham",4432166,401704885,2,1
"Cade Cunningham",4432166,401704909,3,2
"Cade Cunningham",4432166,401704926,2,0
"Cade Cunningham",4432166,401704953,1,0
"Cade Cunningham",4432166,401704970,0,0
"Cade Cunningham",4432166,401704984,0,0
"Cade Cunningham",4432166,401704998,3,2
"Cade Cunningham",4432166,401705021,2,1
"Cade Cunningham",4432166,401705035,2,1
"Cade Cunningham",4432166,401705045,4,2
"Cade Cunningham",4432166,401705059,4,2
"Cade Cunningham",4432166,401705079,2,1
"Cade Cunningham",4432166,401705084,3,1
"Cade Cunningham",4432166,401705100,0,0
"Cade Cunningham",4432166,401705115,1,0
"Cade Cunningham",4432166,401705138,0,0
"Cade Cunningham",4432166,401705152,1,0
"Cade Cunningham",4432166,401705166,5,3
"Cade Cunningham",4432166,401705178,4,1
"Cade Cunningham",4432166,401705204,3,2
"Cade Cunningham",4432166,401705215,0,0
"Cade Cunningham",4432166,401705230,4,1
"Cade Cunningham",4432166,401705246,4,2
"Cade Cunningham",4432166,401705261,0,0
"Cade Cunningham",4432166,401705267,0,0
"Cade Cunningham",4432166,401705284,1,0
"Cade Cunningham",4432166,401705318,1,0
"Cade Cunningham",4432166,401705332,1,0
"Cade Cunningham",4432166,401705341,2,1
"Cade Cunningham",4432166,401705368,3,2
"Cade Cunningham",4432166,401705380,6,4
"Cade Cunningham",4432166,401705387,1,0
"Cade Cunningham",4432166,401705402,0,0
"Cade Cunningham",4432166,401705416,1,0
"Cade Cunningham",4432166,401705427,0,0
"Cade Cunningham",4432166,401705447,2,1
"Cade Cunningham",4432166,401705464,4,2
"Cade Cunningham",4432166,401705485,4,3
"Cade Cunningham",4432166,401705492,3,1
"Cade Cunningham",4432166,401705507,0,0
"Cade Cunningham",4432166,401705520,1,0
"Cade Cunningham",4432166,401705535,0,0
"Cade Cunningham",4432166,401705553,4,2
"Cade Cunningham",4432166,401705566,2,1
"Cade Cunningham",4432166,401705585,1,0
"Cade Cunningham",4432166,401705710,6,4
"Cade Cunningham",4432166,401705737,6,3
"Cade Cunningham",4432166,401736799,1,0
"Cade Cunningham",4432166,401736816,2,1
"Cade Cunningham",4432166,401752955,0,NA
"Coby White",4395651,401703382,0,0
"Coby White",4395651,401703399,0,0
"Coby White",4395651,401703404,5,4
"Coby White",4395651,401703416,0,0
"Coby White",4395651,401704635,0,0
"Coby White",4395651,401704649,1,0
"Coby White",4395651,401704657,0,0
"Coby White",4395651,401704674,1,0
"Coby White",4395651,401704689,1,0
"Coby White",4395651,401704702,1,0
"Coby White",4395651,401704726,3,2
"Coby White",4395651,401704742,0,0
"Coby White",4395651,401704747,0,0
"Coby White",4395651,401704764,0,0
"Coby White",4395651,401704778,1,0
"Coby White",4395651,401704785,0,0
"Coby White",4395651,401704807,1,0
"Coby White",4395651,401704810,0,0
"Coby White",4395651,401704819,1,0
"Coby White",4395651,401704832,1,0
"Coby White",4395651,401704855,0,0
"Coby White",4395651,401704902,0,0
"Coby White",4395651,401704913,0,0
"Coby White",4395651,401704929,0,0
"Coby White",4395651,401704947,0,0
"Coby White",4395651,401704964,0,0
"Coby White",4395651,401704979,3,1
"Coby White",4395651,401704996,0,0
"Coby White",4395651,401705008,0,0
"Coby White",4395651,401705022,0,0
"Coby White",4395651,401705048,4,2
"Coby White",4395651,401705064,0,0
"Coby White",4395651,401705076,0,0
"Coby White",4395651,401705096,1,0
"Coby White",4395651,401705123,1,0
"Coby White",4395651,401705129,0,0
"Coby White",4395651,401705150,3,3
"Coby White",4395651,401705163,0,0
"Coby White",4395651,401705232,0,0
"Coby White",4395651,401705248,0,0
"Coby White",4395651,401705261,0,0
"Coby White",4395651,401705280,0,0
"Coby White",4395651,401705289,1,0
"Coby White",4395651,401705311,4,3
"Coby White",4395651,401705332,0,0
"Coby White",4395651,401705341,0,0
"Coby White",4395651,401705358,0,0
"Coby White",4395651,401705372,0,0
"Coby White",4395651,401705389,0,0
"Coby White",4395651,401705408,0,0
"Coby White",4395651,401705421,0,0
"Coby White",4395651,401705434,5,4
"Coby White",4395651,401705452,0,0
"Coby White",4395651,401705482,0,0
"Coby White",4395651,401705499,2,1
"Coby White",4395651,401705510,2,1
"Coby White",4395651,401705522,1,0
"Coby White",4395651,401705536,0,0
"Coby White",4395651,401705555,2,1
"Coby White",4395651,401705573,2,1
"Coby White",4395651,401705579,4,3
"Coby White",4395651,401705594,6,4
"Coby White",4395651,401705629,2,1
"Coby White",4395651,401705643,2,1
"Coby White",4395651,401705665,0,0
"Coby White",4395651,401705699,3,2
"Coby White",4395651,401705742,0,0
"Coby White",4395651,401736806,0,0
"Coby White",4395651,401736817,0,0
"Damian Lillard",6606,401703398,1,0
"Damian Lillard",6606,401703405,3,2
"Damian Lillard",6606,401703421,2,0
"Damian Lillard",6606,401704632,1,0
"Damian Lillard",6606,401704649,3,2
"Damian Lillard",6606,401704664,0,0
"Damian Lillard",6606,401704670,0,0
"Damian Lillard",6606,401704694,0,0
"Damian Lillard",6606,401704711,2,0
"Damian Lillard",6606,401704720,3,2
"Damian Lillard",6606,401704748,4,2
"Damian Lillard",6606,401704755,0,0
"Damian Lillard",6606,401704768,0,0
"Damian Lillard",6606,401704814,0,0
"Damian Lillard",6606,401704819,1,0
"Damian Lillard",6606,401704834,1,0
"Damian Lillard",6606,401704868,2,1
"Damian Lillard",6606,401704889,3,1
"Damian Lillard",6606,401704901,2,1
"Damian Lillard",6606,401704914,0,0
"Damian Lillard",6606,401704996,1,0
"Damian Lillard",6606,401705016,0,0
"Damian Lillard",6606,401705031,0,0
"Damian Lillard",6606,401705049,0,0
"Damian Lillard",6606,401705063,2,2
"Damian Lillard",6606,401705082,3,2
"Damian Lillard",6606,401705092,1,0
"Damian Lillard",6606,401705105,2,0
"Damian Lillard",6606,401705124,0,0
"Damian Lillard",6606,401705130,6,5
"Damian Lillard",6606,401705146,0,0
"Damian Lillard",6606,401705160,2,1
"Damian Lillard",6606,401705190,0,0
"Damian Lillard",6606,401705212,0,0
"Damian Lillard",6606,401705224,2,0
"Damian Lillard",6606,401705228,1,0
"Damian Lillard",6606,401705250,0,0
"Damian Lillard",6606,401705265,0,0
"Damian Lillard",6606,401705283,2,1
"Damian Lillard",6606,401705302,0,0
"Damian Lillard",6606,401705320,0,0
"Damian Lillard",6606,401705326,1,0
"Damian Lillard",6606,401705359,0,0
"Damian Lillard",6606,401705383,1,0
"Damian Lillard",6606,401705397,0,0
"Damian Lillard",6606,401705412,0,0
"Damian Lillard",6606,401705431,1,0
"Damian Lillard",6606,401705450,1,0
"Damian Lillard",6606,401705463,4,2
"Damian Lillard",6606,401705483,3,1
"Damian Lillard",6606,401705488,0,0
"Damian Lillard",6606,401705508,0,0
"Damian Lillard",6606,401705521,0,0
"Damian Lillard",6606,401705538,2,0
"Damian Lillard",6606,401705548,1,0
"Damian Lillard",6606,401705578,0,0
"Damian Lillard",6606,401734902,1,0
"Damian Lillard",6606,401734906,0,0
"Damian Lillard",6606,401734908,1,0
"Damian Lillard",6606,401752956,0,0
"Damian Lillard",6606,401752957,0,NA
"Darius Garland",4396907,401703382,3,2
"Darius Garland",4396907,401703390,0,0
"Darius Garland",4396907,401703410,2,0
"Darius Garland",4396907,401703420,0,0
"Darius Garland",4396907,401704633,0,0
"Darius Garland",4396907,401704646,0,0
"Darius Garland",4396907,401704656,4,3
"Darius Garland",4396907,401704672,2,1
"Darius Garland",4396907,401704684,0,0
"Darius Garland",4396907,401704699,1,0
"Darius Garland",4396907,401704711,1,0
"Darius Garland",4396907,401704720,5,4
"Darius Garland",4396907,401704741,2,1
"Darius Garland",4396907,401704754,0,0
"Darius Garland",4396907,401704765,1,0
"Darius Garland",4396907,401704778,0,0
"Darius Garland",4396907,401704786,1,1
"Darius Garland",4396907,401704802,0,0
"Darius Garland",4396907,401704841,1,0
"Darius Garland",4396907,401704853,0,0
"Darius Garland",4396907,401704873,0,0
"Darius Garland",4396907,401704891,1,0
"Darius Garland",4396907,401704906,2,0
"Darius Garland",4396907,401704917,1,0
"Darius Garland",4396907,401704940,2,1
"Darius Garland",4396907,401704946,3,3
"Darius Garland",4396907,401704958,2,1
"Darius Garland",4396907,401704990,2,0
"Darius Garland",4396907,401705012,0,0
"Darius Garland",4396907,401705020,0,0
"Darius Garland",4396907,401705040,2,1
"Darius Garland",4396907,401705054,1,1
"Darius Garland",4396907,401705075,2,1
"Darius Garland",4396907,401705083,8,6
"Darius Garland",4396907,401705109,0,0
"Darius Garland",4396907,401705120,0,0
"Darius Garland",4396907,401705140,2,0
"Darius Garland",4396907,401705156,1,0
"Darius Garland",4396907,401705169,0,0
"Darius Garland",4396907,401705181,2,0
"Darius Garland",4396907,401705197,0,0
"Darius Garland",4396907,401705206,7,5
"Darius Garland",4396907,401705215,0,0
"Darius Garland",4396907,401705241,2,0
"Darius Garland",4396907,401705262,3,2
"Darius Garland",4396907,401705276,0,0
"Darius Garland",4396907,401705284,0,0
"Darius Garland",4396907,401705301,1,0
"Darius Garland",4396907,401705321,1,0
"Darius Garland",4396907,401705340,0,0
"Darius Garland",4396907,401705357,1,0
"Darius Garland",4396907,401705363,0,0
"Darius Garland",4396907,401705418,0,0
"Darius Garland",4396907,401705433,0,0
"Darius Garland",4396907,401705452,2,1
"Darius Garland",4396907,401705459,1,0
"Darius Garland",4396907,401705470,0,0
"Darius Garland",4396907,401705488,0,0
"Darius Garland",4396907,401705506,1,0
"Darius Garland",4396907,401705528,0,0
"Darius Garland",4396907,401705545,3,2
