"player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes"
"Anfernee Simons",4351851,401468029,0,0
"Anfernee Simons",4351851,401468182,0,0
"Anfernee Simons",4351851,401468192,0,0
"Anfernee Simons",4351851,401468206,7,5
"Anfernee Simons",4351851,401468220,0,0
"Anfernee Simons",4351851,401468235,5,4
"Anfernee Simons",4351851,401468271,2,1
"Anfernee Simons",4351851,401468305,0,0
"Anfernee Simons",4351851,401468314,0,0
"Anfernee Simons",4351851,401468330,0,0
"Anfernee Simons",4351851,401468345,1,0
"Anfernee Simons",4351851,401468364,2,1
"Anfernee Simons",4351851,401468376,1,0
"Anfernee Simons",4351851,401468393,0,0
"Anfernee Simons",4351851,401468406,2,1
"Anfernee Simons",4351851,401468416,2,1
"Anfernee Simons",4351851,401468429,1,0
"Anfernee Simons",4351851,401468445,0,0
"Anfernee Simons",4351851,401468466,8,6
"Anfernee Simons",4351851,401468479,1,0
"Anfernee Simons",4351851,401468498,5,3
"Anfernee Simons",4351851,401468506,2,1
"Anfernee Simons",4351851,401468531,0,0
"Anfernee Simons",4351851,401468549,3,1
"Anfernee Simons",4351851,401468562,0,0
"Anfernee Simons",4351851,401468575,2,1
"Anfernee Simons",4351851,401468591,0,0
"Anfernee Simons",4351851,401468596,1,0
"Anfernee Simons",4351851,401468613,0,0
"Anfernee Simons",4351851,401468629,0,0
"Anfernee Simons",4351851,401468644,0,0
"Anfernee Simons",4351851,401468659,1,0
"Anfernee Simons",4351851,401468691,0,0
"Anfernee Simons",4351851,401468714,3,1
"Anfernee Simons",4351851,401468726,1,0
"Anfernee Simons",4351851,401468735,1,0
"Anfernee Simons",4351851,401468752,0,0
"Anfernee Simons",4351851,401468771,0,0
"Anfernee Simons",4351851,401468786,0,0
"Anfernee Simons",4351851,401468802,0,0
"Anfernee Simons",4351851,401468809,1,0
"Anfernee Simons",4351851,401468822,0,0
"Anfernee Simons",4351851,401468837,1,0
"Anfernee Simons",4351851,401468860,2,0
"Anfernee Simons",4351851,401468866,3,1
"Anfernee Simons",4351851,401468882,0,0
"Anfernee Simons",4351851,401468906,0,0
"Anfernee Simons",4351851,401468918,2,1
"Anfernee Simons",4351851,401468926,1,0
"Anfernee Simons",4351851,401468942,4,2
"Anfernee Simons",4351851,401468951,3,1
"Anfernee Simons",4351851,401468970,0,0
"Anfernee Simons",4351851,401468985,0,0
"Anfernee Simons",4351851,401468998,0,0
"Anfernee Simons",4351851,401469022,2,1
"Anfernee Simons",4351851,401469027,0,0
"Anfernee Simons",4351851,401469096,0,0
"Anfernee Simons",4351851,401469153,6,3
"Anfernee Simons",4351851,401469172,0,0
"Anfernee Simons",4351851,401469189,0,0
"Anfernee Simons",4351851,401469208,0,0
"Anfernee Simons",4351851,401469224,1,0
"Anthony Edwards",4594268,401468025,0,0
"Anthony Edwards",4594268,401468180,1,0
"Anthony Edwards",4594268,401468196,5,3
"Anthony Edwards",4594268,401468205,0,0
"Anthony Edwards",4594268,401468217,0,0
"Anthony Edwards",4594268,401468231,1,0
"Anthony Edwards",4594268,401468247,1,0
"Anthony Edwards",4594268,401468261,0,0
"Anthony Edwards",4594268,401468284,2,0
"Anthony Edwards",4594268,401468292,1,0
"Anthony Edwards",4594268,401468308,0,0
"Anthony Edwards",4594268,401468322,0,0
"Anthony Edwards",4594268,401468336,3,2
"Anthony Edwards",4594268,401468348,0,0
"Anthony Edwards",4594268,401468367,3,0
"Anthony Edwards",4594268,401468392,1,0
"Anthony Edwards",4594268,401468407,2,1
"Anthony Edwards",4594268,401468417,1,0
"Anthony Edwards",4594268,401468427,1,0
"Anthony Edwards",4594268,401468446,0,0
"Anthony Edwards",4594268,401468455,1,0
"Anthony Edwards",4594268,401468472,4,1
"Anthony Edwards",4594268,401468496,2,1
"Anthony Edwards",4594268,401468525,1,0
"Anthony Edwards",4594268,401468540,0,0
"Anthony Edwards",4594268,401468549,2,1
"Anthony Edwards",4594268,401468562,1,0
"Anthony Edwards",4594268,401468578,0,0
"Anthony Edwards",4594268,401468590,3,2
"Anthony Edwards",4594268,401468604,3,1
"Anthony Edwards",4594268,401468611,0,0
"Anthony Edwards",4594268,401468628,5,2
"Anthony Edwards",4594268,401468637,4,2
"Anthony Edwards",4594268,401468655,3,1
"Anthony Edwards",4594268,401468675,0,0
"Anthony Edwards",4594268,401468688,1,0
"Anthony Edwards",4594268,401468699,5,3
"Anthony Edwards",4594268,401468712,1,0
"Anthony Edwards",4594268,401468726,0,0
"Anthony Edwards",4594268,401468742,0,0
"Anthony Edwards",4594268,401468756,0,0
"Anthony Edwards",4594268,401468773,1,0
"Anthony Edwards",4594268,401468792,2,0
"Anthony Edwards",4594268,401468800,2,1
"Anthony Edwards",4594268,401468817,1,0
"Anthony Edwards",4594268,401468831,1,0
"Anthony Edwards",4594268,401468835,0,0
"Anthony Edwards",4594268,401468851,3,0
"Anthony Edwards",4594268,401468864,2,1
"Anthony Edwards",4594268,401468879,5,3
"Anthony Edwards",4594268,401468892,1,0
"Anthony Edwards",4594268,401468901,5,3
"Anthony Edwards",4594268,401468913,3,2
"Anthony Edwards",4594268,401468929,0,0
"Anthony Edwards",4594268,401468945,0,0
"Anthony Edwards",4594268,401468961,1,0
"Anthony Edwards",4594268,401468975,0,0
"Anthony Edwards",4594268,401468983,3,2
"Anthony Edwards",4594268,401468996,0,0
"Anthony Edwards",4594268,401469020,2,0
"Anthony Edwards",4594268,401469039,2,1
"Anthony Edwards",4594268,401469053,0,0
"Anthony Edwards",4594268,401469071,0,0
"Anthony Edwards",4594268,401469087,1,0
"Anthony Edwards",4594268,401469110,0,0
"Anthony Edwards",4594268,401469116,1,0
"Anthony Edwards",4594268,401469135,3,2
"Anthony Edwards",4594268,401469156,2,0
"Anthony Edwards",4594268,401469176,0,0
"Anthony Edwards",4594268,401469194,2,0
"Anthony Edwards",4594268,401469205,0,0
"Anthony Edwards",4594268,401469276,1,0
"Anthony Edwards",4594268,401469283,1,0
"Anthony Edwards",4594268,401469299,2,1
"Anthony Edwards",4594268,401469312,0,0
"Anthony Edwards",4594268,401469321,6,5
"Anthony Edwards",4594268,401469335,0,0
"Anthony Edwards",4594268,401469369,1,1
"Anthony Edwards",4594268,401469380,2,1
"Anthony Edwards",4594268,401524696,3,2
"Bam Adebayo",4066261,401468022,0,0
"Bam Adebayo",4066261,401468177,4,3
"Bam Adebayo",4066261,401468186,1,0
"Bam Adebayo",4066261,401468200,0,0
"Bam Adebayo",4066261,401468220,0,0
"Bam Adebayo",4066261,401468223,6,5
"Bam Adebayo",4066261,401468236,1,0
"Bam Adebayo",4066261,401468259,1,0
"Bam Adebayo",4066261,401468264,1,0
"Bam Adebayo",4066261,401468276,2,0
"Bam Adebayo",4066261,401468305,1,0
"Bam Adebayo",4066261,401468329,0,0
"Bam Adebayo",4066261,401468344,3,1
"Bam Adebayo",4066261,401468357,1,1
"Bam Adebayo",4066261,401468399,1,0
"Bam Adebayo",4066261,401468407,2,1
"Bam Adebayo",4066261,401468420,0,0
"Bam Adebayo",4066261,401468432,5,4
"Bam Adebayo",4066261,401468448,3,1
"Bam Adebayo",4066261,401468469,4,3
"Bam Adebayo",4066261,401468483,1,1
"Bam Adebayo",4066261,401468512,0,0
"Bam Adebayo",4066261,401468516,1,0
"Bam Adebayo",4066261,401468529,4,3
"Bam Adebayo",4066261,401468542,0,0
"Bam Adebayo",4066261,401468557,3,2
"Bam Adebayo",4066261,401468574,0,0
"Bam Adebayo",4066261,401468594,2,1
"Bam Adebayo",4066261,401468617,7,6
"Bam Adebayo",4066261,401468641,1,0
"Bam Adebayo",4066261,401468673,4,2
"Bam Adebayo",4066261,401468690,2,1
"Bam Adebayo",4066261,401468701,3,1
"Bam Adebayo",4066261,401468715,3,1
"Bam Adebayo",4066261,401468729,3,1
"Bam Adebayo",4066261,401468744,2,0
"Bam Adebayo",4066261,401468754,0,0
"Bam Adebayo",4066261,401468783,2,1
"Bam Adebayo",4066261,401468796,1,0
"Bam Adebayo",4066261,401468816,1,1
"Bam Adebayo",4066261,401468828,4,2
"Bam Adebayo",4066261,401468841,1,1
"Bam Adebayo",4066261,401468854,1,1
"Bam Adebayo",4066261,401468869,3,1
"Bam Adebayo",4066261,401468893,0,0
"Bam Adebayo",4066261,401468907,3,2
"Bam Adebayo",4066261,401468919,1,0
"Bam Adebayo",4066261,401468935,4,2
"Bam Adebayo",4066261,401468952,1,0
"Bam Adebayo",4066261,401468980,5,3
"Bam Adebayo",4066261,401468995,2,1
"Bam Adebayo",4066261,401469003,0,0
"Bam Adebayo",4066261,401469016,0,0
"Bam Adebayo",4066261,401469033,1,0
"Bam Adebayo",4066261,401469052,0,0
"Bam Adebayo",4066261,401469059,0,0
"Bam Adebayo",4066261,401469075,0,0
"Bam Adebayo",4066261,401469091,3,1
"Bam Adebayo",4066261,401469104,2,1
"Bam Adebayo",4066261,401469113,3,1
"Bam Adebayo",4066261,401469129,0,0
"Bam Adebayo",4066261,401469142,3,2
"Bam Adebayo",4066261,401469155,0,0
"Bam Adebayo",4066261,401469162,1,0
"Bam Adebayo",4066261,401469177,0,0
"Bam Adebayo",4066261,401469191,3,3
"Bam Adebayo",4066261,401469215,1,0
"Bam Adebayo",4066261,401469221,2,1
"Bam Adebayo",4066261,401469239,0,0
"Bam Adebayo",4066261,401469263,4,3
"Bam Adebayo",4066261,401469287,2,1
"Bam Adebayo",4066261,401469293,0,0
"Bam Adebayo",4066261,401469332,0,0
"Bam Adebayo",4066261,401469353,3,2
"Bam Adebayo",4066261,401469374,0,NA
"Bam Adebayo",4066261,401524696,0,NA
"Buddy Hield",2990984,401468019,1,0
"Buddy Hield",2990984,401468173,0,0
"Buddy Hield",2990984,401468184,0,0
"Buddy Hield",2990984,401468199,1,0
"Buddy Hield",2990984,401468216,3,2
"Buddy Hield",2990984,401468229,1,0
"Buddy Hield",2990984,401468238,1,0
"Buddy Hield",2990984,401468253,3,2
"Buddy Hield",2990984,401468276,4,2
"Buddy Hield",2990984,401468302,0,0
"Buddy Hield",2990984,401468315,0,0
"Buddy Hield",2990984,401468342,0,0
"Buddy Hield",2990984,401468366,1,0
"Buddy Hield",2990984,401468383,0,0
"Buddy Hield",2990984,401468391,0,0
"Buddy Hield",2990984,401468404,0,0
"Buddy Hield",2990984,401468417,0,0
"Buddy Hield",2990984,401468431,0,0
"Buddy Hield",2990984,401468447,0,0
"Buddy Hield",2990984,401468463,0,0
"Buddy Hield",2990984,401468478,1,0
"Buddy Hield",2990984,401468490,0,0
"Buddy Hield",2990984,401468506,4,2
"Buddy Hield",2990984,401468514,1,0
"Buddy Hield",2990984,401468525,2,0
"Buddy Hield",2990984,401468533,4,2
"Buddy Hield",2990984,401468543,0,0
"Buddy Hield",2990984,401468557,0,0
"Buddy Hield",2990984,401468570,1,0
"Buddy Hield",2990984,401468586,1,0
"Buddy Hield",2990984,401468601,2,0
"Buddy Hield",2990984,401468624,1,0
"Buddy Hield",2990984,401468641,1,0
"Buddy Hield",2990984,401468657,1,0
"Buddy Hield",2990984,401468663,5,3
"Buddy Hield",2990984,401468679,4,3
"Buddy Hield",2990984,401468693,2,1
"Buddy Hield",2990984,401468708,2,1
"Buddy Hield",2990984,401468722,2,1
"Buddy Hield",2990984,401468735,0,0
"Buddy Hield",2990984,401468753,0,0
"Buddy Hield",2990984,401468777,3,1
"Buddy Hield",2990984,401468788,1,0
"Buddy Hield",2990984,401468798,0,0
"Buddy Hield",2990984,401468812,0,0
"Buddy Hield",2990984,401468829,0,0
"Buddy Hield",2990984,401468843,0,0
"Buddy Hield",2990984,401468852,2,1
"Buddy Hield",2990984,401468868,0,0
"Buddy Hield",2990984,401468875,2,1
"Buddy Hield",2990984,401468891,4,3
"Buddy Hield",2990984,401468908,0,0
"Buddy Hield",2990984,401468933,0,0
"Buddy Hield",2990984,401468941,3,2
