"player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes"
"Andrew Wiggins",3059319,400974440,2,1
"Andrew Wiggins",3059319,400974449,0,0
"Andrew Wiggins",3059319,400974775,1,0
"Andrew Wiggins",3059319,400974790,0,0
"Andrew Wiggins",3059319,400974803,0,0
"Andrew Wiggins",3059319,400974807,1,0
"Andrew Wiggins",3059319,400974825,0,0
"Andrew Wiggins",3059319,400974844,0,0
"Andrew Wiggins",3059319,400974864,2,1
"Andrew Wiggins",3059319,400974885,5,4
"Andrew Wiggins",3059319,400974894,4,3
"Andrew Wiggins",3059319,400974914,0,0
"Andrew Wiggins",3059319,400974937,0,0
"Andrew Wiggins",3059319,400974948,0,0
"Andrew Wiggins",3059319,400974961,0,0
"Andrew Wiggins",3059319,400974975,0,0
"Andrew Wiggins",3059319,400974989,3,1
"Andrew Wiggins",3059319,400974992,0,0
"Andrew Wiggins",3059319,400975012,0,0
"Andrew Wiggins",3059319,400975023,0,0
"Andrew Wiggins",3059319,400975039,2,0
"Andrew Wiggins",3059319,400975051,1,0
"Andrew Wiggins",3059319,400975060,4,2
"Andrew Wiggins",3059319,400975075,2,0
"Andrew Wiggins",3059319,400975087,0,0
"Andrew Wiggins",3059319,400975096,0,0
"Andrew Wiggins",3059319,400975113,1,0
"Andrew Wiggins",3059319,400975139,0,0
"Andrew Wiggins",3059319,400975152,1,0
"Andrew Wiggins",3059319,400975167,1,0
"Andrew Wiggins",3059319,400975185,0,0
"Andrew Wiggins",3059319,400975197,0,0
"Andrew Wiggins",3059319,400975213,1,0
"Andrew Wiggins",3059319,400975241,1,0
"Andrew Wiggins",3059319,400975256,1,0
"Andrew Wiggins",3059319,400975264,0,0
"Andrew Wiggins",3059319,400975284,1,0
"Andrew Wiggins",3059319,400975294,1,0
"Andrew Wiggins",3059319,400975303,1,0
"Andrew Wiggins",3059319,400975316,1,0
"Andrew Wiggins",3059319,400975330,1,0
"Andrew Wiggins",3059319,400975340,1,0
"Andrew Wiggins",3059319,400975357,1,0
"Andrew Wiggins",3059319,400975369,0,0
"Andrew Wiggins",3059319,400975383,2,1
"Andrew Wiggins",3059319,400975395,0,0
"Andrew Wiggins",3059319,400975411,0,0
"Andrew Wiggins",3059319,400975426,5,3
"Andrew Wiggins",3059319,400975441,6,5
"Andrew Wiggins",3059319,400975454,3,2
"Andrew Wiggins",3059319,400975459,0,0
"Andrew Wiggins",3059319,400975475,0,0
"Andrew Wiggins",3059319,400975485,0,0
"Andrew Wiggins",3059319,400975492,1,0
"Andrew Wiggins",3059319,400975509,0,0
"Andrew Wiggins",3059319,400975526,0,0
"Andrew Wiggins",3059319,400975553,0,0
"Andrew Wiggins",3059319,400975568,4,2
"Andrew Wiggins",3059319,400975584,1,0
"Andrew Wiggins",3059319,400975595,0,0
"Andrew Wiggins",3059319,400975612,2,1
"Andrew Wiggins",3059319,400975623,0,0
"Andrew Wiggins",3059319,400975634,0,0
"Andrew Wiggins",3059319,400975652,0,0
"Andrew Wiggins",3059319,400975671,0,0
"Andrew Wiggins",3059319,400975680,1,0
"Andrew Wiggins",3059319,400975720,0,0
"Andrew Wiggins",3059319,400975740,4,2
"Andrew Wiggins",3059319,400975752,2,2
"Andrew Wiggins",3059319,400975788,0,0
"Andrew Wiggins",3059319,400975794,0,0
"Andrew Wiggins",3059319,400975806,0,0
"Andrew Wiggins",3059319,400975827,0,0
"Andrew Wiggins",3059319,400975834,0,0
"Andrew Wiggins",3059319,400975852,1,0
"Andrew Wiggins",3059319,400975866,2,1
"Andrew Wiggins",3059319,400975880,0,0
"Andrew Wiggins",3059319,400975897,1,0
"Andrew Wiggins",3059319,400975926,0,0
"Andrew Wiggins",3059319,400975936,0,0
"Andrew Wiggins",3059319,400975955,0,0
"Andrew Wiggins",3059319,400975971,0,0
"Anthony Davis",6583,400974704,1,0
"Anthony Davis",6583,400974791,2,0
