"player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes"
"Cade Cunningham",4432166,401360498,0,0
"Cade Cunningham",4432166,401360512,5,4
"Cade Cunningham",4432166,401360526,2,1
"Cade Cunningham",4432166,401360533,6,3
"Cade Cunningham",4432166,401360555,0,0
"Cade Cunningham",4432166,401360573,1,0
"Cade Cunningham",4432166,401360585,0,0
"Cade Cunningham",4432166,401360657,0,0
"Cade Cunningham",4432166,401360677,1,0
"Cade Cunningham",4432166,401360694,0,0
"Cade Cunningham",4432166,401360708,0,0
"Cade Cunningham",4432166,401360724,5,3
"Cade Cunningham",4432166,401360734,0,0
"Cade Cunningham",4432166,401360745,1,0
"Cade Cunningham",4432166,401360761,4,2
"Cade Cunningham",4432166,401360765,1,0
"Cade Cunningham",4432166,401360787,2,1
"Cade Cunningham",4432166,401360801,2,1
"Cade Cunningham",4432166,401360816,2,0
"Cade Cunningham",4432166,401360832,2,1
"Cade Cunningham",4432166,401360879,2,1
"Cade Cunningham",4432166,401360892,3,1
"Cade Cunningham",4432166,401360904,0,0
"Cade Cunningham",4432166,401360920,4,3
"Cade Cunningham",4432166,401360934,3,2
"Cade Cunningham",4432166,401360952,5,3
"Cade Cunningham",4432166,401360966,4,3
"Cade Cunningham",4432166,401360976,0,0
"Cade Cunningham",4432166,401361009,0,0
"Cade Cunningham",4432166,401361022,0,0
"Cade Cunningham",4432166,401401138,0,0
"Darius Garland",4396907,401359836,2,1
"Darius Garland",4396907,401359872,0,0
"Darius Garland",4396907,401359888,1,0
"Darius Garland",4396907,401359901,1,0
"Darius Garland",4396907,401359912,0,0
"Darius Garland",4396907,401359918,0,0
"Darius Garland",4396907,401359932,1,0
"Darius Garland",4396907,401359951,1,0
"Darius Garland",4396907,401359964,0,0
"Darius Garland",4396907,401359982,3,1
"Darius Garland",4396907,401360000,0,0
"Darius Garland",4396907,401360014,1,0
"Darius Garland",4396907,401360023,0,0
"Darius Garland",4396907,401360040,0,0
"Darius Garland",4396907,401360048,3,2
"Darius Garland",4396907,401360077,0,0
"Darius Garland",4396907,401360091,0,0
"Darius Garland",4396907,401360119,2,0
"Darius Garland",4396907,401360134,2,1
"Darius Garland",4396907,401360147,2,1
"Darius Garland",4396907,401360158,3,1
"Darius Garland",4396907,401360173,2,1
"Darius Garland",4396907,401360182,0,0
"Darius Garland",4396907,401360191,0,0
"Darius Garland",4396907,401360211,0,0
"Darius Garland",4396907,401360217,1,0
"Darius Garland",4396907,401360228,0,0
"Darius Garland",4396907,401360241,1,0
"Darius Garland",4396907,401360270,5,3
"Darius Garland",4396907,401360295,2,1
"Darius Garland",4396907,401360313,0,0
"Darius Garland",4396907,401360381,1,0
"Darius Garland",4396907,401360409,3,2
"Darius Garland",4396907,401360423,0,0
"Darius Garland",4396907,401360430,1,0
"Darius Garland",4396907,401360443,0,0
"Darius Garland",4396907,401360457,4,2
"Darius Garland",4396907,401360465,3,1
"Darius Garland",4396907,401360476,1,0
"Darius Garland",4396907,401360492,0,0
"Darius Garland",4396907,401360514,1,0
"Darius Garland",4396907,401360528,0,0
"Darius Garland",4396907,401360541,2,1
"Darius Garland",4396907,401360573,4,3
"Darius Garland",4396907,401360644,5,4
"Darius Garland",4396907,401360668,4,1
"Darius Garland",4396907,401360686,1,0
"Darius Garland",4396907,401360751,4,1
"Darius Garland",4396907,401360766,1,0
"Darius Garland",4396907,401360781,0,0
"Darius Garland",4396907,401360795,6,4
"Darius Garland",4396907,401360817,0,0
"Darius Garland",4396907,401360825,2,0
"Darius Garland",4396907,401360839,1,0
"Darius Garland",4396907,401360853,0,0
"Darius Garland",4396907,401360874,0,0
"Darius Garland",4396907,401360879,0,0
"Darius Garland",4396907,401360891,1,0
"Darius Garland",4396907,401360914,0,0
"Darius Garland",4396907,401360929,0,0
"Darius Garland",4396907,401360942,0,0
"Darius Garland",4396907,401360955,5,4
"Darius Garland",4396907,401360981,0,0
"Darius Garland",4396907,401360989,1,0
"Darius Garland",4396907,401360998,5,3
"Darius Garland",4396907,401361024,2,0
"Darius Garland",4396907,401361037,0,0
"Darius Garland",4396907,401401145,1,0
"Darius Garland",4396907,401410564,1,0
"De'Aaron Fox",4066259,401359841,0,0
"De'Aaron Fox",4066259,401359850,0,0
"De'Aaron Fox",4066259,401359863,1,0
"De'Aaron Fox",4066259,401359886,0,0
"De'Aaron Fox",4066259,401359898,0,0
"De'Aaron Fox",4066259,401359913,0,0
"De'Aaron Fox",4066259,401359929,0,0
"De'Aaron Fox",4066259,401359942,2,1
"De'Aaron Fox",4066259,401359956,1,0
"De'Aaron Fox",4066259,401359967,0,0
"De'Aaron Fox",4066259,401359977,1,0
"De'Aaron Fox",4066259,401359990,3,1
"De'Aaron Fox",4066259,401360004,0,0
"De'Aaron Fox",4066259,401360024,1,0
"De'Aaron Fox",4066259,401360044,1,0
"De'Aaron Fox",4066259,401360062,2,1
"De'Aaron Fox",4066259,401360071,0,0
"De'Aaron Fox",4066259,401360086,0,0
"De'Aaron Fox",4066259,401360103,0,0
"De'Aaron Fox",4066259,401360115,0,0
"De'Aaron Fox",4066259,401360127,0,0
"De'Aaron Fox",4066259,401360142,0,0
"De'Aaron Fox",4066259,401360151,2,1
"De'Aaron Fox",4066259,401360172,2,1
"De'Aaron Fox",4066259,401360201,5,4
"De'Aaron Fox",4066259,401360206,1,0
"De'Aaron Fox",4066259,401360217,2,1
"De'Aaron Fox",4066259,401360230,1,0
"De'Aaron Fox",4066259,401360251,1,0
"De'Aaron Fox",4066259,401360315,0,0
"De'Aaron Fox",4066259,401360334,0,0
"De'Aaron Fox",4066259,401360343,0,0
"De'Aaron Fox",4066259,401360350,1,0
"De'Aaron Fox",4066259,401360367,0,0
"De'Aaron Fox",4066259,401360385,3,2
"De'Aaron Fox",4066259,401360396,1,0
"De'Aaron Fox",4066259,401360407,3,2
"De'Aaron Fox",4066259,401360424,0,0
"De'Aaron Fox",4066259,401360430,0,0
"De'Aaron Fox",4066259,401360445,2,1
"De'Aaron Fox",4066259,401360459,5,4
"De'Aaron Fox",4066259,401360470,3,2
"De'Aaron Fox",4066259,401360498,1,0
"De'Aaron Fox",4066259,401360643,0,0
"De'Aaron Fox",4066259,401360649,1,0
"De'Aaron Fox",4066259,401360666,3,2
"De'Aaron Fox",4066259,401360678,1,0
"De'Aaron Fox",4066259,401360697,4,3
"De'Aaron Fox",4066259,401360714,1,1
"De'Aaron Fox",4066259,401360730,2,1
"De'Aaron Fox",4066259,401360744,3,2
"De'Aaron Fox",4066259,401360756,1,0
"De'Aaron Fox",4066259,401360763,3,1
"De'Aaron Fox",4066259,401360773,2,0
"De'Aaron Fox",4066259,401360793,4,3
"De'Aaron Fox",4066259,401360810,2,1
"De'Aaron Fox",4066259,401360829,1,0
"De'Aaron Fox",4066259,401360845,1,0
"De'Aaron Fox",4066259,401360862,0,0
"DeMar DeRozan",3978,401359834,0,0
"DeMar DeRozan",3978,401359847,0,0
"DeMar DeRozan",3978,401359854,2,1
"DeMar DeRozan",3978,401359870,0,0
"DeMar DeRozan",3978,401359891,0,0
"DeMar DeRozan",3978,401359907,3,1
"DeMar DeRozan",3978,401359922,6,4
"DeMar DeRozan",3978,401359935,3,1
"DeMar DeRozan",3978,401359959,1,0
"DeMar DeRozan",3978,401359972,2,0
"DeMar DeRozan",3978,401359987,0,0
"DeMar DeRozan",3978,401360007,0,0
"DeMar DeRozan",3978,401360022,7,6
"DeMar DeRozan",3978,401360033,8,5
"DeMar DeRozan",3978,401360047,1,0
"DeMar DeRozan",3978,401360060,1,0
"DeMar DeRozan",3978,401360074,4,2
"DeMar DeRozan",3978,401360081,1,0
"DeMar DeRozan",3978,401360095,1,0
"DeMar DeRozan",3978,401360107,2,1
"DeMar DeRozan",3978,401360120,2,1
"DeMar DeRozan",3978,401360131,4,2
"DeMar DeRozan",3978,401360152,1,0
"DeMar DeRozan",3978,401360167,2,0
