"","player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes","season_end","total_shots","total_makes","opp_pct","other_attempts","other_makes","other_pct","diff","id","null_mean","null_median","null_sd","p_value","z_score","adj_diff"
"9368","Joel Embiid",3059318,400975290,4,2,2018,14,8,0.5,10,6,0.6,-0.1,40,-0.243567463997572,-0.0833333333333334,0.371473241615613,0.5221027479092,0.386481307168094,0.143567463997572
"9369","Joel Embiid",3059318,400975301,1,0,2018,12,6,0,11,6,0.545454545454545,-0.545454545454545,19,-0.274179180795522,-0.545454545454545,0.358074265705622,0.978685612788632,-0.757595255063772,-0.271275364659024
"9370","Joel Embiid",3059318,400975315,3,2,2018,16,9,0.666666666666667,13,7,0.538461538461538,0.128205128205128,71,-0.214618657857294,-0.0833333333333334,0.370776692169884,0.277272727272727,0.924609861682853,0.342823786062422
"9371","Joel Embiid",3059318,400975360,0,0,2018,17,6,NA,17,6,0.352941176470588,NA,42,-0.199185009948899,-0.375,0.313113950738421,NA,NA,NA
"9372","Joel Embiid",3059318,400975385,1,0,2018,21,11,0,20,11,0.55,-0.55,97,-0.191526391692685,-0.222222222222222,0.339466728025354,0.85038503850385,-1.05599040704967,-0.358473608307315
"9373","Joel Embiid",3059318,400975409,6,4,2018,19,10,0.666666666666667,13,6,0.461538461538462,0.205128205128205,45,-0.204417102337821,-0.229166666666667,0.343587346653515,0.111744583808438,1.19196853858249,0.409545307466026
"9374","Joel Embiid",3059318,400975424,0,0,2018,19,11,NA,19,11,0.578947368421053,NA,98,-0.192868223161579,-0.1,0.339425529580023,NA,NA,NA
"9375","Joel Embiid",3059318,400975436,1,0,2018,13,5,0,12,5,0.416666666666667,-0.416666666666667,8,-0.281055487305487,-0.416666666666667,0.264749317040302,1,-0.512224850576425,-0.135611179361179
"9376","Joel Embiid",3059318,400975450,0,0,2018,17,10,NA,17,10,0.588235294117647,NA,50,-0.187276072526611,-0.1,0.349609650611122,NA,NA,NA
"9377","Joel Embiid",3059318,400975468,0,0,2018,15,6,NA,15,6,0.4,NA,13,-0.256139116970351,-0.428571428571429,0.305123982193521,NA,NA,NA
"9378","Joel Embiid",3059318,400975482,3,2,2018,16,10,0.666666666666667,13,8,0.615384615384615,0.0512820512820512,106,-0.179847853980346,-0.142857142857143,0.355018277335587,0.369085173501577,0.651036636752981,0.231129905262397
"9379","Joel Embiid",3059318,400975502,1,0,2018,19,8,0,18,8,0.444444444444444,-0.444444444444444,53,-0.214453422711841,-0.444444444444444,0.317187158970711,0.925795053003534,-0.725095626440037,-0.229991021732604
"9380","Joel Embiid",3059318,400975516,1,1,2018,17,7,1,16,6,0.375,0.625,74,-0.239547637736413,-0.4375,0.304098060157661,0.0204081632653061,2.84298965040482,0.864547637736413
"9381","Joel Embiid",3059318,400975523,0,0,2018,19,9,NA,19,9,0.473684210526316,NA,59,-0.194805633268307,-0.166666666666667,0.340556492511661,NA,NA,NA
"9382","Joel Embiid",3059318,400975548,0,0,2018,20,10,NA,20,10,0.5,NA,41,-0.20231281037005,-0.196078431372549,0.336399001822683,NA,NA,NA
"9383","Joel Embiid",3059318,400975564,5,3,2018,18,11,0.6,13,8,0.615384615384615,-0.0153846153846154,151,-0.182056803503261,-0.125,0.339175858928911,0.3890608875129,0.491403452607101,0.166672188118646
"9384","Joel Embiid",3059318,400975574,1,0,2018,23,9,0,22,9,0.409090909090909,-0.409090909090909,168,-0.204619324067745,-0.409090909090909,0.300177291788329,0.9136,-0.681169397608356,-0.204471585023164
"9385","Joel Embiid",3059318,400975588,1,0,2018,12,6,0,11,6,0.545454545454545,-0.545454545454545,19,-0.274179180795522,-0.545454545454545,0.358074265705622,0.978685612788632,-0.757595255063772,-0.271275364659024
"9386","Joel Embiid",3059318,400975616,4,1,2018,17,11,0.25,13,10,0.769230769230769,-0.519230769230769,96,-0.15509468935536,-0.166666666666667,0.327151495525283,0.848577235772358,-1.11305032945285,-0.364136079875409
"9387","Joel Embiid",3059318,400975630,2,0,2018,17,10,0,15,10,0.666666666666667,-0.666666666666667,50,-0.187276072526611,-0.1,0.349609650611122,0.983836206896552,-1.37121670783994,-0.479390594140055
"9388","Joel Embiid",3059318,400975641,2,1,2018,20,9,0.5,18,8,0.444444444444444,0.0555555555555556,107,-0.23508291177012,-0.473684210526316,0.319950892544338,0.347457627118644,0.908384611821013,0.290638467325675
"9389","Joel Embiid",3059318,400975655,1,0,2018,16,9,0,15,9,0.6,-0.6,71,-0.214618657857294,-0.0833333333333334,0.370776692169884,0.888636363636364,-1.03938934210603,-0.385381342142706
"9390","Joel Embiid",3059318,400975669,1,0,2018,18,7,0,17,7,0.411764705882353,-0.411764705882353,49,-0.230418586419838,-0.411764705882353,0.291527431209933,0.957446808510638,-0.62205507972224,-0.181346119462515
"9391","Joel Embiid",3059318,400975673,3,2,2018,19,8,0.666666666666667,16,6,0.375,0.291666666666667,53,-0.214453422711841,-0.444444444444444,0.317187158970711,0.114840989399293,1.59565125845855,0.506120089378507
"9392","Joel Embiid",3059318,400975693,1,0,2018,12,6,0,11,6,0.545454545454545,-0.545454545454545,19,-0.274179180795522,-0.545454545454545,0.358074265705622,0.978685612788632,-0.757595255063772,-0.271275364659024
"9393","Joel Embiid",3059318,400975703,3,2,2018,16,8,0.666666666666667,13,6,0.461538461538462,0.205128205128205,36,-0.236003814779325,-0.533333333333333,0.360711800759584,0.186394557823129,1.22294867808205,0.44113201990753
"9394","Joel Embiid",3059318,400975719,0,0,2018,18,5,NA,18,5,0.277777777777778,NA,69,-0.218905031892275,-0.294117647058824,0.196937152494434,NA,NA,NA
"9395","Joel Embiid",3059318,400975745,1,0,2018,17,9,0,16,9,0.5625,-0.5625,91,-0.218675233875115,-0.238095238095238,0.353262924379878,0.884248210023866,-0.973282907422111,-0.343824766124885
"9396","Joel Embiid",3059318,400975751,1,0,2018,22,11,0,21,11,0.523809523809524,-0.523809523809524,164,-0.177728236861364,-0.192982456140351,0.325466659440012,0.861486486486487,-1.06333867666697,-0.34608128694816
"9397","Joel Embiid",3059318,400975768,2,0,2018,21,11,0,19,11,0.578947368421053,-0.578947368421053,97,-0.191526391692685,-0.222222222222222,0.339466728025354,0.984598459845985,-1.14126347221702,-0.387420976728367
"9398","Joel Embiid",3059318,400975776,0,0,2018,23,6,NA,23,6,0.260869565217391,NA,217,-0.205294705294705,-0.272727272727273,0.186088753237697,NA,NA,NA
"9399","Joel Embiid",3059318,400975798,2,0,2018,17,10,0,15,10,0.666666666666667,-0.666666666666667,50,-0.187276072526611,-0.1,0.349609650611122,0.983836206896552,-1.37121670783994,-0.479390594140055
"9400","Joel Embiid",3059318,400975812,0,0,2018,10,4,NA,10,4,0.4,NA,61,-0.3528972520908,-0.444444444444444,0.22470679890743,NA,NA,NA
"9401","Joel Embiid",3059318,400975819,2,1,2018,11,6,0.5,9,5,0.555555555555556,-0.0555555555555556,1,-0.279938199323445,-0.6,0.385726446274416,0.450819672131148,0.581714440207861,0.22438264376789
"9402","Joel Embiid",3059318,400975834,0,0,2018,12,6,NA,12,6,0.5,NA,19,-0.274179180795522,-0.545454545454545,0.358074265705622,NA,NA,NA
"9403","Joel Embiid",3059318,400975851,0,0,2018,12,6,NA,12,6,0.5,NA,19,-0.274179180795522,-0.545454545454545,0.358074265705622,NA,NA,NA
"9404","Joel Embiid",3059318,400975864,0,0,2018,6,2,NA,6,2,0.333333333333333,NA,21,NA,NA,NA,NA,NA,NA
"9405","Joel Embiid",3059318,401001760,0,0,2018,13,8,NA,13,8,0.615384615384615,NA,23,-0.243056571181571,-0.136363636363636,0.382812585928961,NA,NA,NA
"9406","Joel Embiid",3059318,401018033,0,0,2018,6,2,NA,6,2,0.333333333333333,NA,21,NA,NA,NA,NA,NA,NA
"9407","Jordan Clarkson",2528426,400974442,1,0,2018,16,7,0,15,7,0.466666666666667,-0.466666666666667,11,-0.241518001518002,-0.466666666666667,0.319374396631559,0.969369369369369,-0.704967798055535,-0.225148665148665
"9408","Jordan Clarkson",2528426,400974449,1,0,2018,24,8,0,23,8,0.347826086956522,-0.347826086956522,109,-0.185044253089489,-0.347826086956522,0.281114425619239,0.974811083123426,-0.579058984641063,-0.162781833867032
"9409","Jordan Clarkson",2528426,400974777,1,0,2018,11,6,0,10,6,0.6,-0.6,1,-0.279938199323445,-0.6,0.385726446274416,0.972131147540984,-0.829763693332176,-0.320061800676555
"9410","Jordan Clarkson",2528426,400974791,2,0,2018,18,10,0,16,10,0.625,-0.625,110,-0.19139587482293,-0.0714285714285714,0.351886751944922,0.987110633727175,-1.23222634208445,-0.43360412517707
"9411","Jordan Clarkson",2528426,400974815,0,0,2018,8,3,NA,8,3,0.375,NA,124,-0.428571428571429,-0.428571428571429,0,NA,NA,NA
"9412","Jordan Clarkson",2528426,400974827,0,0,2018,11,4,NA,11,4,0.363636363636364,NA,39,-0.314419475655431,-0.4,0.219164810432817,NA,NA,NA
"9413","Jordan Clarkson",2528426,400974833,4,3,2018,12,7,0.75,8,4,0.5,0.25,47,-0.267343879041992,-0.1,0.390730426586562,0.133333333333333,1.32404298165753,0.517343879041992
"9414","Jordan Clarkson",2528426,400974855,0,0,2018,9,4,NA,9,4,0.444444444444444,NA,17,-0.3466796875,-0.5,0.29795662096678,NA,NA,NA
"9415","Jordan Clarkson",2528426,400974869,3,2,2018,9,6,0.666666666666667,6,4,0.666666666666667,0,77,-0.307165576154126,-0.214285714285714,0.435245406365655,0.329516539440204,0.705729622097545,0.307165576154126
"9416","Jordan Clarkson",2528426,400974881,0,0,2018,12,6,NA,12,6,0.5,NA,19,-0.274179180795522,-0.545454545454545,0.358074265705622,NA,NA,NA
"9417","Jordan Clarkson",2528426,400974896,2,1,2018,10,6,0.5,8,5,0.625,-0.125,34,-0.29178303775078,-0.125,0.412356262595422,0.511730205278592,0.4044634527945,0.16678303775078
"9418","Jordan Clarkson",2528426,400974912,1,0,2018,13,7,0,12,7,0.583333333333333,-0.583333333333333,60,-0.28838959394515,-0.583333333333333,0.367441531183314,0.938746438746439,-0.802695706275617,-0.294943739388184
"9419","Jordan Clarkson",2528426,400974915,2,1,2018,10,5,0.5,8,4,0.5,0,15,-0.323053158623628,-0.555555555555556,0.345879907481655,0.340044742729307,0.934003830912793,0.323053158623628
"9420","Jordan Clarkson",2528426,400974933,0,0,2018,8,3,NA,8,3,0.375,NA,124,-0.428571428571429,-0.428571428571429,0,NA,NA,NA
"9421","Jordan Clarkson",2528426,400974947,2,0,2018,19,11,0,17,11,0.647058823529412,-0.647058823529412,98,-0.192868223161579,-0.1,0.339425529580023,0.986528497409326,-1.33811561236956,-0.454190600367833
"9422","Jordan Clarkson",2528426,400974965,2,1,2018,21,8,0.5,19,7,0.368421052631579,0.131578947368421,83,-0.206268574300303,-0.4,0.29572871290205,0.306613226452906,1.14242380576899,0.337847521668724
"9423","Jordan Clarkson",2528426,400974978,0,0,2018,6,2,NA,6,2,0.333333333333333,NA,21,NA,NA,NA,NA,NA,NA
"9424","Jordan Clarkson",2528426,400974991,1,0,2018,12,7,0,11,7,0.636363636363636,-0.636363636363636,47,-0.267343879041992,-0.1,0.390730426586562,0.935849056603774,-0.944435683049863,-0.369019757321644
"9425","Jordan Clarkson",2528426,400975003,0,0,2018,8,3,NA,8,3,0.375,NA,124,-0.428571428571429,-0.428571428571429,0,NA,NA,NA
"9426","Jordan Clarkson",2528426,400975017,0,0,2018,15,6,NA,15,6,0.4,NA,13,-0.256139116970351,-0.428571428571429,0.305123982193521,NA,NA,NA
"9427","Jordan Clarkson",2528426,400975048,5,4,2018,12,8,0.8,7,4,0.571428571428571,0.228571428571429,26,-0.216920642555563,-0.2,0.386411912475752,0.147089947089947,1.15289424767656,0.445492071126992
"9428","Jordan Clarkson",2528426,400975063,0,0,2018,19,9,NA,19,9,0.473684210526316,NA,59,-0.194805633268307,-0.166666666666667,0.340556492511661,NA,NA,NA
"9429","Jordan Clarkson",2528426,400975083,1,0,2018,12,5,0,11,5,0.454545454545455,-0.454545454545455,56,-0.315635268346112,-0.454545454545455,0.284056379318449,1,-0.48902329365965,-0.138910186199343
"9430","Jordan Clarkson",2528426,400975089,0,0,2018,9,1,NA,9,1,0.111111111111111,NA,80,NA,NA,NA,NA,NA,NA
"9431","Jordan Clarkson",2528426,400975114,1,0,2018,11,6,0,10,6,0.6,-0.6,1,-0.279938199323445,-0.6,0.385726446274416,0.972131147540984,-0.829763693332176,-0.320061800676555
"9432","Jordan Clarkson",2528426,400975128,3,1,2018,12,7,0.333333333333333,9,6,0.666666666666667,-0.333333333333333,47,-0.267343879041992,-0.1,0.390730426586562,0.539622641509434,-0.168887421611436,-0.0659894542913411
"9433","Jordan Clarkson",2528426,400975150,0,0,2018,11,5,NA,11,5,0.454545454545455,NA,22,-0.305505825518613,-0.5,0.325624198916111,NA,NA,NA
"9434","Jordan Clarkson",2528426,400975166,1,0,2018,13,5,0,12,5,0.416666666666667,-0.416666666666667,8,-0.281055487305487,-0.416666666666667,0.264749317040302,1,-0.512224850576425,-0.135611179361179
"9435","Jordan Clarkson",2528426,400975201,0,0,2018,7,2,NA,7,2,0.285714285714286,NA,141,NA,NA,NA,NA,NA,NA
"9436","Jordan Clarkson",2528426,400975210,0,0,2018,10,2,NA,10,2,0.2,NA,165,NA,NA,NA,NA,NA,NA
"9437","Jordan Clarkson",2528426,400975230,0,0,2018,9,2,NA,9,2,0.222222222222222,NA,18,NA,NA,NA,NA,NA,NA
"9438","Jordan Clarkson",2528426,400975242,1,0,2018,14,7,0,13,7,0.538461538461538,-0.538461538461538,4,-0.256985567623865,-0.538461538461538,0.340467972408853,0.942249240121581,-0.826732596450102,-0.281475970837673
"9439","Jordan Clarkson",2528426,400975261,0,0,2018,17,7,NA,17,7,0.411764705882353,NA,74,-0.239547637736413,-0.4375,0.304098060157661,NA,NA,NA
"9440","Jordan Clarkson",2528426,400975275,1,0,2018,16,9,0,15,9,0.6,-0.6,71,-0.214618657857294,-0.0833333333333334,0.370776692169884,0.888636363636364,-1.03938934210603,-0.385381342142706
"9441","Jordan Clarkson",2528426,400975286,0,0,2018,7,2,NA,7,2,0.285714285714286,NA,141,NA,NA,NA,NA,NA,NA
"9442","Jordan Clarkson",2528426,400975294,1,0,2018,15,7,0,14,7,0.5,-0.5,5,-0.255678456709385,-0.5,0.331845966315587,0.93127147766323,-0.736249851107922,-0.244321543290615
"9443","Jordan Clarkson",2528426,400975311,0,0,2018,15,4,NA,15,4,0.266666666666667,NA,123,-0.269065934065934,-0.285714285714286,0.0951434472954631,NA,NA,NA
"9444","Jordan Clarkson",2528426,400975323,0,0,2018,10,3,NA,10,3,0.3,NA,79,-0.333333333333333,-0.333333333333333,0,NA,NA,NA
"9445","Jordan Clarkson",2528426,400975336,2,1,2018,10,7,0.5,8,6,0.75,-0.25,32,-0.271916839199448,-0.25,0.414181320022942,0.642391304347826,0.0529160494206592,0.0219168391994479
"9446","Jordan Clarkson",2528426,400975348,0,0,2018,5,2,NA,5,2,0.4,NA,43,NA,NA,NA,NA,NA,NA
"9447","Jordan Clarkson",2528426,400975363,0,0,2018,8,2,NA,8,2,0.25,NA,125,NA,NA,NA,NA,NA,NA
"9448","Jordan Clarkson",2528426,400975373,1,0,2018,18,9,0,17,9,0.529411764705882,-0.529411764705882,2,-0.210986198595373,-0.2,0.352143336616663,0.893401015228426,-0.904249869300074,-0.318425566110509
"9449","Jordan Clarkson",2528426,400975391,0,0,2018,13,2,NA,13,2,0.153846153846154,NA,180,NA,NA,NA,NA,NA,NA
"9450","Jordan Clarkson",2528426,400975406,0,0,2018,7,2,NA,7,2,0.285714285714286,NA,141,NA,NA,NA,NA,NA,NA
"9451","Jordan Clarkson",2528426,400975419,4,3,2018,19,14,0.75,15,11,0.733333333333333,0.0166666666666667,55,-0.096318660669396,-0.102564102564103,0.24292785746078,0.382,0.465098274512645,0.112985327336063
"9452","Jordan Clarkson",2528426,400975430,2,0,2018,19,12,0,17,12,0.705882352941177,-0.705882352941177,82,-0.142073558250029,-0.147058823529412,0.31161411362916,0.982723577235772,-1.80931726141941,-0.563808794691148
"9453","Jordan Clarkson",2528426,400975446,0,0,2018,17,8,NA,17,8,0.470588235294118,NA,62,-0.234854990282622,-0.5,0.33241514289149,NA,NA,NA
"9454","Jordan Clarkson",2528426,400975463,0,0,2018,15,6,NA,15,6,0.4,NA,13,-0.256139116970351,-0.428571428571429,0.305123982193521,NA,NA,NA
"9455","Jordan Clarkson",2528426,400975481,3,2,2018,13,6,0.666666666666667,10,4,0.4,0.266666666666667,27,-0.291607348654329,-0.5,0.322482510205638,0.0984340044742729,1.73117610305439,0.558274015320995
"9456","Jordan Clarkson",2528426,400975500,2,1,2018,14,7,0.5,12,6,0.5,0,4,-0.256985567623865,-0.538461538461538,0.340467972408853,0.425531914893617,0.754801004645637,0.256985567623865
"9457","Jordan Clarkson",2528426,400975514,0,0,2018,14,3,NA,14,3,0.214285714285714,NA,20,-0.230769230769231,-0.230769230769231,0,NA,NA,NA
"9458","Jordan Clarkson",2528426,400975534,1,0,2018,12,6,0,11,6,0.545454545454545,-0.545454545454545,19,-0.274179180795522,-0.545454545454545,0.358074265705622,0.978685612788632,-0.757595255063772,-0.271275364659024
"9459","Jordan Clarkson",2528426,400975550,0,0,2018,12,3,NA,12,3,0.25,NA,128,-0.272727272727273,-0.272727272727273,0,NA,NA,NA
"9460","Jordan Clarkson",2528426,400975581,5,4,2018,11,7,0.8,6,3,0.5,0.3,38,-0.252860370623529,-0.166666666666667,0.411239701169532,0.135167464114833,1.34437499358948,0.552860370623529
"9461","Jordan Clarkson",2528426,400975596,1,0,2018,10,6,0,9,6,0.666666666666667,-0.666666666666667,34,-0.29178303775078,-0.125,0.412356262595422,0.957478005865103,-0.90912558610441,-0.374883628915887
"9462","Jordan Clarkson",2528426,400975615,0,0,2018,7,3,NA,7,3,0.428571428571429,NA,54,-0.5,-0.5,0,NA,NA,NA
"9463","Jordan Clarkson",2528426,400975624,0,0,2018,13,6,NA,13,6,0.461538461538462,NA,27,-0.291607348654329,-0.5,0.322482510205638,NA,NA,NA
"9464","Jordan Clarkson",2528426,400975640,2,1,2018,14,7,0.5,12,6,0.5,0,4,-0.256985567623865,-0.538461538461538,0.340467972408853,0.425531914893617,0.754801004645637,0.256985567623865
"9465","Jordan Clarkson",2528426,400975654,1,0,2018,10,5,0,9,5,0.555555555555556,-0.555555555555556,15,-0.323053158623628,-0.555555555555556,0.345879907481655,1,-0.672205560088103,-0.232502396931927
"9466","Jordan Clarkson",2528426,400975669,0,0,2018,7,3,NA,7,3,0.428571428571429,NA,54,-0.5,-0.5,0,NA,NA,NA
"9467","Jordan Clarkson",2528426,400975683,0,0,2018,9,4,NA,9,4,0.444444444444444,NA,17,-0.3466796875,-0.5,0.29795662096678,NA,NA,NA
"9468","Jordan Clarkson",2528426,400975696,0,0,2018,10,5,NA,10,5,0.5,NA,15,-0.323053158623628,-0.555555555555556,0.345879907481655,NA,NA,NA
"9469","Jordan Clarkson",2528426,400975716,0,0,2018,8,3,NA,8,3,0.375,NA,124,-0.428571428571429,-0.428571428571429,0,NA,NA,NA
"9470","Jordan Clarkson",2528426,400975732,0,0,2018,12,6,NA,12,6,0.5,NA,19,-0.274179180795522,-0.545454545454545,0.358074265705622,NA,NA,NA
"9471","Jordan Clarkson",2528426,400975746,0,0,2018,8,1,NA,8,1,0.125,NA,256,NA,NA,NA,NA,NA,NA
"9472","Jordan Clarkson",2528426,400975760,1,0,2018,14,8,0,13,8,0.615384615384615,-0.615384615384615,40,-0.243567463997572,-0.0833333333333334,0.371473241615613,0.905615292712067,-1.00092579958097,-0.371817151387044
"9473","Jordan Clarkson",2528426,400975774,0,0,2018,12,6,NA,12,6,0.5,NA,19,-0.274179180795522,-0.545454545454545,0.358074265705622,NA,NA,NA
"9474","Jordan Clarkson",2528426,400975785,1,0,2018,13,6,0,12,6,0.5,-0.5,27,-0.291607348654329,-0.5,0.322482510205638,0.968680089485459,-0.64621380927848,-0.208392651345671
"9475","Jordan Clarkson",2528426,400975796,1,0,2018,11,5,0,10,5,0.5,-0.5,22,-0.305505825518613,-0.5,0.325624198916111,1,-0.597296439050874,-0.194494174481387
"9476","Jordan Clarkson",2528426,400975811,0,0,2018,7,2,NA,7,2,0.285714285714286,NA,141,NA,NA,NA,NA,NA,NA
"9477","Jordan Clarkson",2528426,400975826,0,0,2018,14,5,NA,14,5,0.357142857142857,NA,52,-0.279338565364766,-0.384615384615385,0.23168440450483,NA,NA,NA
"9478","Jordan Clarkson",2528426,400975840,0,0,2018,12,6,NA,12,6,0.5,NA,19,-0.274179180795522,-0.545454545454545,0.358074265705622,NA,NA,NA
"9479","Jordan Clarkson",2528426,400975856,0,0,2018,13,5,NA,13,5,0.384615384615385,NA,8,-0.281055487305487,-0.416666666666667,0.264749317040302,NA,NA,NA
"9480","Jordan Clarkson",2528426,400975862,0,0,2018,6,2,NA,6,2,0.333333333333333,NA,21,NA,NA,NA,NA,NA,NA
"9481","Jordan Clarkson",2528426,400975877,4,2,2018,13,9,0.5,9,7,0.777777777777778,-0.277777777777778,64,-0.186562159270917,-0.227272727272727,0.350467579590573,0.735234215885947,-0.260268349538699,-0.0912156185068609
"9482","Jordan Clarkson",2528426,400975895,0,0,2018,9,5,NA,9,5,0.555555555555556,NA,78,-0.352803738317757,-0.625,0.373284043548051,NA,NA,NA
"9483","Jordan Clarkson",2528426,400975902,0,0,2018,11,3,NA,11,3,0.272727272727273,NA,155,-0.3,-0.3,0,NA,NA,NA
"9484","Jordan Clarkson",2528426,400975922,0,0,2018,12,5,NA,12,5,0.416666666666667,NA,56,-0.315635268346112,-0.454545454545455,0.284056379318449,NA,NA,NA
"9485","Jordan Clarkson",2528426,400975929,0,0,2018,7,2,NA,7,2,0.285714285714286,NA,141,NA,NA,NA,NA,NA,NA
"9486","Jordan Clarkson",2528426,400975953,0,0,2018,9,5,NA,9,5,0.555555555555556,NA,78,-0.352803738317757,-0.625,0.373284043548051,NA,NA,NA
"9487","Jordan Clarkson",2528426,400975966,0,0,2018,5,1,NA,5,1,0.2,NA,210,NA,NA,NA,NA,NA,NA
"9488","Josh Jackson",4066297,400974767,0,0,2018,10,4,NA,10,4,0.4,NA,61,-0.3528972520908,-0.444444444444444,0.22470679890743,NA,NA,NA
"9489","Josh Jackson",4066297,400974777,0,0,2018,10,4,NA,10,4,0.4,NA,61,-0.3528972520908,-0.444444444444444,0.22470679890743,NA,NA,NA
"9490","Josh Jackson",4066297,400974788,0,0,2018,10,3,NA,10,3,0.3,NA,79,-0.333333333333333,-0.333333333333333,0,NA,NA,NA
"9491","Josh Jackson",4066297,400974799,2,2,2018,8,6,1,6,4,0.666666666666667,0.333333333333333,67,-0.281210778885198,-0.333333333333333,0.436652894312519,0.106312292358804,1.40739731769347,0.614544112218531
"9492","Josh Jackson",4066297,400974813,0,0,2018,8,2,NA,8,2,0.25,NA,125,NA,NA,NA,NA,NA,NA
"9493","Josh Jackson",4066297,400974834,0,0,2018,11,3,NA,11,3,0.272727272727273,NA,155,-0.3,-0.3,0,NA,NA,NA
"9494","Josh Jackson",4066297,400974853,0,0,2018,14,4,NA,14,4,0.285714285714286,NA,9,-0.237394957983193,-0.307692307692308,0.185884196753745,NA,NA,NA
"9495","Josh Jackson",4066297,400974859,0,NA,2018,3,2,NA,3,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"9496","Josh Jackson",4066297,400974875,0,0,2018,11,5,NA,11,5,0.454545454545455,NA,22,-0.305505825518613,-0.5,0.325624198916111,NA,NA,NA
"9497","Josh Jackson",4066297,400974892,0,0,2018,9,5,NA,9,5,0.555555555555556,NA,78,-0.352803738317757,-0.625,0.373284043548051,NA,NA,NA
"9498","Josh Jackson",4066297,400974898,0,0,2018,6,1,NA,6,1,0.166666666666667,NA,122,NA,NA,NA,NA,NA,NA
"9499","Josh Jackson",4066297,400974913,0,0,2018,4,2,NA,4,2,0.5,NA,70,NA,NA,NA,NA,NA,NA
"9500","Josh Jackson",4066297,400974925,2,1,2018,18,9,0.5,16,8,0.5,0,2,-0.210986198595373,-0.2,0.352143336616663,0.444162436548223,0.59914863254973,0.210986198595373
"9501","Josh Jackson",4066297,400974937,0,0,2018,12,3,NA,12,3,0.25,NA,128,-0.272727272727273,-0.272727272727273,0,NA,NA,NA
"9502","Josh Jackson",4066297,400974947,0,0,2018,6,0,NA,6,0,0,NA,273,NA,NA,NA,NA,NA,NA
"9503","Josh Jackson",4066297,400974967,1,0,2018,11,6,0,10,6,0.6,-0.6,1,-0.279938199323445,-0.6,0.385726446274416,0.972131147540984,-0.829763693332176,-0.320061800676555
"9504","Josh Jackson",4066297,400974978,0,0,2018,6,3,NA,6,3,0.5,NA,58,-0.6,-0.6,0,NA,NA,NA
"9505","Josh Jackson",4066297,400974990,0,0,2018,5,2,NA,5,2,0.4,NA,43,NA,NA,NA,NA,NA,NA
"9506","Josh Jackson",4066297,400975015,0,0,2018,4,2,NA,4,2,0.5,NA,70,NA,NA,NA,NA,NA,NA
"9507","Josh Jackson",4066297,400975026,0,0,2018,13,5,NA,13,5,0.384615384615385,NA,8,-0.281055487305487,-0.416666666666667,0.264749317040302,NA,NA,NA
"9508","Josh Jackson",4066297,400975039,0,0,2018,10,2,NA,10,2,0.2,NA,165,NA,NA,NA,NA,NA,NA
"9509","Josh Jackson",4066297,400975050,0,NA,2018,3,0,NA,3,NA,NA,NA,103,NA,NA,NA,NA,NA,NA
"9510","Josh Jackson",4066297,400975054,1,1,2018,19,9,1,18,8,0.444444444444444,0.555555555555556,59,-0.194805633268307,-0.166666666666667,0.340556492511661,0.0321285140562249,2.20333837505145,0.750361188823863
"9511","Josh Jackson",4066297,400975077,1,0,2018,5,3,0,4,3,0.75,-0.75,209,-0.75,-0.75,0,1,NA,0
"9512","Josh Jackson",4066297,400975092,0,0,2018,8,2,NA,8,2,0.25,NA,125,NA,NA,NA,NA,NA,NA
"9513","Josh Jackson",4066297,400975101,0,0,2018,6,3,NA,6,3,0.5,NA,58,-0.6,-0.6,0,NA,NA,NA
"9514","Josh Jackson",4066297,400975115,0,0,2018,8,3,NA,8,3,0.375,NA,124,-0.428571428571429,-0.428571428571429,0,NA,NA,NA
"9515","Josh Jackson",4066297,400975134,0,0,2018,6,3,NA,6,3,0.5,NA,58,-0.6,-0.6,0,NA,NA,NA
"9516","Josh Jackson",4066297,400975154,0,0,2018,14,3,NA,14,3,0.214285714285714,NA,20,-0.230769230769231,-0.230769230769231,0,NA,NA,NA
"9517","Josh Jackson",4066297,400975162,0,0,2018,7,0,NA,7,0,0,NA,330,NA,NA,NA,NA,NA,NA
"9518","Josh Jackson",4066297,400975185,0,0,2018,9,4,NA,9,4,0.444444444444444,NA,17,-0.3466796875,-0.5,0.29795662096678,NA,NA,NA
"9519","Josh Jackson",4066297,400975199,0,0,2018,11,3,NA,11,3,0.272727272727273,NA,155,-0.3,-0.3,0,NA,NA,NA
"9520","Josh Jackson",4066297,400975216,2,0,2018,18,8,0,16,8,0.5,-0.5,65,-0.218930775185474,-0.470588235294118,0.335043190096977,1,-0.838904455073902,-0.281069224814526
"9521","Josh Jackson",4066297,400975220,2,1,2018,9,4,0.5,7,3,0.428571428571429,0.0714285714285715,17,-0.3466796875,-0.5,0.29795662096678,0.23046875,1.40325211627094,0.418108258928571
"9522","Josh Jackson",4066297,400975241,1,1,2018,6,4,1,5,3,0.6,0.4,75,-0.466125541125541,-0.8,0.422977168244336,0.136363636363636,2.04768863700278,0.866125541125541
"9523","Josh Jackson",4066297,400975250,0,0,2018,4,1,NA,4,1,0.25,NA,29,NA,NA,NA,NA,NA,NA
"9524","Josh Jackson",4066297,400975273,0,0,2018,5,2,NA,5,2,0.4,NA,43,NA,NA,NA,NA,NA,NA
