"","player","athlete_id_1","game_id","season_end","make","shot_dist","is_opportunity","dist_category","shot_number","lag1","lag2","lag3","prev3_sum"
"1","Al Horford",3213,400828507,"2016",1,19.6468827043885,0,"Midrange",1,NA,NA,NA,NA
"2","Al Horford",3213,400828507,"2016",0,24.0208242989286,0,"ThreePoint",2,1,NA,NA,NA
"3","Al Horford",3213,400828507,"2016",1,2,0,"Close",3,0,1,NA,NA
"4","Al Horford",3213,400828507,"2016",0,18.0277563773199,0,"Midrange",4,1,0,1,2
"5","Al Horford",3213,400828507,"2016",0,18,0,"Midrange",5,0,1,0,1
"6","Al Horford",3213,400828507,"2016",1,18,0,"Midrange",6,0,0,1,1
"7","Al Horford",3213,400828507,"2016",1,0,0,"Close",7,1,0,0,1
"8","Al Horford",3213,400828507,"2016",1,24.1867732448956,0,"ThreePoint",8,1,1,0,2
"9","Al Horford",3213,400828507,"2016",1,0,1,"Close",9,1,1,1,3
"10","Al Horford",3213,400828507,"2016",1,2,1,"Close",10,1,1,1,3
"11","Andrew Wiggins",3059319,400828813,"2016",1,9.21954445729289,0,"Midrange",1,NA,NA,NA,NA
"12","Andrew Wiggins",3059319,400828813,"2016",1,25.2388589282479,0,"ThreePoint",2,1,NA,NA,NA
"13","Andrew Wiggins",3059319,400828813,"2016",1,25.2388589282479,0,"ThreePoint",3,1,1,NA,NA
"14","Andrew Wiggins",3059319,400828813,"2016",1,2.23606797749979,1,"Close",4,1,1,1,3
"15","Andrew Wiggins",3059319,400828813,"2016",0,14.3178210632764,1,"Midrange",5,1,1,1,3
"16","Andrew Wiggins",3059319,400828813,"2016",1,20.8086520466848,0,"Midrange",6,0,1,1,2
"17","Andrew Wiggins",3059319,400828813,"2016",1,1.4142135623731,0,"Close",7,1,0,1,2
"18","Andrew Wiggins",3059319,400828813,"2016",0,14.142135623731,0,"Midrange",8,1,1,0,2
"19","Andrew Wiggins",3059319,400828813,"2016",1,17.8044938147649,0,"Midrange",9,0,1,1,2
"20","Andrew Wiggins",3059319,400828813,"2016",0,17,0,"Midrange",10,1,0,1,2
"21","Andrew Wiggins",3059319,400828813,"2016",0,5,0,"Close",11,0,1,0,1
"22","Andrew Wiggins",3059319,400828813,"2016",1,0,0,"Close",12,0,0,1,1
"23","Andrew Wiggins",3059319,400828813,"2016",1,12.0830459735946,0,"Midrange",13,1,0,0,1
"24","Andrew Wiggins",3059319,400828813,"2016",1,20.0249843945008,0,"Midrange",14,1,1,0,2
"25","Andrew Wiggins",3059319,400975152,"2018",1,19,0,"Midrange",1,NA,NA,NA,NA
"26","Andrew Wiggins",3059319,400975152,"2018",0,2.82842712474619,0,"Close",2,1,NA,NA,NA
"27","Andrew Wiggins",3059319,400975152,"2018",0,23.3452350598575,0,"ThreePoint",3,0,1,NA,NA
"28","Andrew Wiggins",3059319,400975152,"2018",0,21.2132034355964,0,"Midrange",4,0,0,1,1
"29","Andrew Wiggins",3059319,400975152,"2018",0,23,0,"ThreePoint",5,0,0,0,0
"30","Andrew Wiggins",3059319,400975152,"2018",1,13,0,"Midrange",6,0,0,0,0
"31","Andrew Wiggins",3059319,400975152,"2018",0,14.2126704035519,0,"Midrange",7,1,0,0,1
"32","Andrew Wiggins",3059319,400975152,"2018",0,12.0415945787923,0,"Midrange",8,0,1,0,1
"33","Andrew Wiggins",3059319,400975152,"2018",0,25.2388589282479,0,"ThreePoint",9,0,0,1,1
"34","Andrew Wiggins",3059319,400975152,"2018",0,5.8309518948453,0,"Close",10,0,0,0,0
"35","Andrew Wiggins",3059319,400975152,"2018",1,11.1803398874989,0,"Midrange",11,0,0,0,0
"36","Andrew Wiggins",3059319,400975152,"2018",0,23.7697286480094,0,"ThreePoint",12,1,0,0,1
"37","Andrew Wiggins",3059319,400975152,"2018",0,11.0453610171873,0,"Midrange",13,0,1,0,1
"38","Andrew Wiggins",3059319,400975152,"2018",0,8.06225774829855,0,"Midrange",14,0,0,1,1
"39","Andrew Wiggins",3059319,400975152,"2018",0,2.23606797749979,0,"Close",15,0,0,0,0
"40","Andrew Wiggins",3059319,400975152,"2018",0,0,0,"Close",16,0,0,0,0
"41","Andrew Wiggins",3059319,400975152,"2018",1,1,0,"Close",17,0,0,0,0
"42","Andrew Wiggins",3059319,400975152,"2018",0,23.7065391822594,0,"ThreePoint",18,1,0,0,1
"43","Andrew Wiggins",3059319,400975152,"2018",1,17.464249196573,0,"Midrange",19,0,1,0,1
"44","Andrew Wiggins",3059319,400975152,"2018",1,16.7630546142402,0,"Midrange",20,1,0,1,2
"45","Andrew Wiggins",3059319,400975152,"2018",1,19.6977156035922,0,"Midrange",21,1,1,0,2
"46","Andrew Wiggins",3059319,400975152,"2018",0,23.3452350598575,1,"ThreePoint",22,1,1,1,3
"47","Andrew Wiggins",3059319,400975152,"2018",1,25.4950975679639,0,"ThreePoint",23,0,1,1,2
"48","Andrew Wiggins",3059319,400975152,"2018",0,0,0,"Close",24,1,0,1,2
"49","Andrew Wiggins",3059319,400975788,"2018",0,13.6014705087354,0,"Midrange",1,NA,NA,NA,NA
"50","Andrew Wiggins",3059319,400975788,"2018",1,5.8309518948453,0,"Close",2,0,NA,NA,NA
"51","Andrew Wiggins",3059319,400975788,"2018",1,2,0,"Close",3,1,0,NA,NA
"52","Andrew Wiggins",3059319,400975788,"2018",0,12.1655250605964,0,"Midrange",4,1,1,0,2
"53","Andrew Wiggins",3059319,400975788,"2018",1,10.4403065089106,0,"Midrange",5,0,1,1,2
"54","Andrew Wiggins",3059319,400975788,"2018",1,2,0,"Close",6,1,0,1,2
"55","Andrew Wiggins",3059319,400975788,"2018",0,11.0453610171873,0,"Midrange",7,1,1,0,2
"56","Andrew Wiggins",3059319,400975788,"2018",0,20.5182845286832,0,"Midrange",8,0,1,1,2
"57","Andrew Wiggins",3059319,400975788,"2018",1,18.8679622641132,0,"Midrange",9,0,0,1,1
"58","Andrew Wiggins",3059319,400975788,"2018",1,8.60232526704263,0,"Midrange",10,1,0,0,1
"59","Andrew Wiggins",3059319,400975788,"2018",0,2,0,"Close",11,1,1,0,2
"60","Andrew Wiggins",3059319,400975788,"2018",0,6.08276253029822,0,"Close",12,0,1,1,2
"61","Andrew Wiggins",3059319,400975788,"2018",1,1.4142135623731,0,"Close",13,0,0,1,1
"62","Andrew Wiggins",3059319,400975788,"2018",0,4,0,"Close",14,1,0,0,1
"63","Andrew Wiggins",3059319,400975788,"2018",1,14.7648230602334,0,"Midrange",15,0,1,0,1
"64","Andrew Wiggins",3059319,400975880,"2018",0,18.1107702762748,0,"Midrange",1,NA,NA,NA,NA
"65","Andrew Wiggins",3059319,400975880,"2018",0,1.4142135623731,0,"Close",2,0,NA,NA,NA
"66","Andrew Wiggins",3059319,400975880,"2018",0,3,0,"Close",3,0,0,NA,NA
"67","Andrew Wiggins",3059319,400975880,"2018",0,1.4142135623731,0,"Close",4,0,0,0,0
"68","Andrew Wiggins",3059319,400975880,"2018",1,1,0,"Close",5,0,0,0,0
"69","Andrew Wiggins",3059319,400975880,"2018",0,5,0,"Close",6,1,0,0,1
"70","Andrew Wiggins",3059319,400975880,"2018",1,16.1245154965971,0,"Midrange",7,0,1,0,1
"71","Andrew Wiggins",3059319,400975880,"2018",0,26.0192236625154,0,"ThreePoint",8,1,0,1,2
"72","Andrew Wiggins",3059319,400975880,"2018",0,10.0498756211209,0,"Midrange",9,0,1,0,1
"73","Andrew Wiggins",3059319,400975880,"2018",0,20.0997512422418,0,"Midrange",10,0,0,1,1
"74","Andrew Wiggins",3059319,400975880,"2018",0,25.0798724079689,0,"ThreePoint",11,0,0,0,0
"75","Andrew Wiggins",3059319,400975880,"2018",0,15.52417469626,0,"Midrange",12,0,0,0,0
"76","Andrew Wiggins",3059319,400975880,"2018",1,4,0,"Close",13,0,0,0,0
"77","Andrew Wiggins",3059319,400975880,"2018",0,19.6977156035922,0,"Midrange",14,1,0,0,1
"78","Andrew Wiggins",3059319,400975880,"2018",1,18.4390889145858,0,"Midrange",15,0,1,0,1
"79","Andrew Wiggins",3059319,400975880,"2018",0,12.1655250605964,0,"Midrange",16,1,0,1,2
"80","Andrew Wiggins",3059319,400975880,"2018",0,11.6619037896906,0,"Midrange",17,0,1,0,1
"81","Andrew Wiggins",3059319,401070805,"2019",0,18.3575597506858,0,"Midrange",1,NA,NA,NA,NA
"82","Andrew Wiggins",3059319,401070805,"2019",1,28.3019433961698,0,"ThreePoint",2,0,NA,NA,NA
"83","Andrew Wiggins",3059319,401070805,"2019",0,26.1725046566048,0,"ThreePoint",3,1,0,NA,NA
"84","Andrew Wiggins",3059319,401070805,"2019",1,2.23606797749979,0,"Close",4,0,1,0,1
"85","Andrew Wiggins",3059319,401070805,"2019",0,20,0,"Midrange",5,1,0,1,2
"86","Andrew Wiggins",3059319,401070805,"2019",0,7,0,"Close",6,0,1,0,1
"87","Andrew Wiggins",3059319,401070805,"2019",1,16.4012194668567,0,"Midrange",7,0,0,1,1
"88","Andrew Wiggins",3059319,401070805,"2019",0,12,0,"Midrange",8,1,0,0,1
"89","Andrew Wiggins",3059319,401070805,"2019",0,18.8679622641132,0,"Midrange",9,0,1,0,1
"90","Andrew Wiggins",3059319,401070805,"2019",0,12.1655250605964,0,"Midrange",10,0,0,1,1
"91","Andrew Wiggins",3059319,401070805,"2019",0,5.3851648071345,0,"Close",11,0,0,0,0
"92","Andrew Wiggins",3059319,401070805,"2019",0,23.0867927612304,0,"ThreePoint",12,0,0,0,0
"93","Andrew Wiggins",3059319,401070805,"2019",1,26.4007575648882,0,"ThreePoint",13,0,0,0,0
"94","Andrew Wiggins",3059319,401070805,"2019",1,24.0416305603426,0,"ThreePoint",14,1,0,0,1
"95","Andrew Wiggins",3059319,401070805,"2019",1,16.6433169770932,0,"Midrange",15,1,1,0,2
"96","Andrew Wiggins",3059319,401070805,"2019",1,26.4007575648882,1,"ThreePoint",16,1,1,1,3
"97","Andrew Wiggins",3059319,401070805,"2019",0,29.698484809835,1,"ThreePoint",17,1,1,1,3
"98","Andrew Wiggins",3059319,401070805,"2019",1,2.23606797749979,0,"Close",18,0,1,1,2
"99","Andrew Wiggins",3059319,401070805,"2019",0,6.08276253029822,0,"Close",19,1,0,1,2
"100","Andrew Wiggins",3059319,401070805,"2019",0,17.2046505340853,0,"Midrange",20,0,1,0,1
"101","Andrew Wiggins",3059319,401070805,"2019",0,27.2029410174709,0,"ThreePoint",21,0,0,1,1
"102","Andrew Wiggins",3059319,401070805,"2019",1,1.4142135623731,0,"Close",22,0,0,0,0
"103","Andrew Wiggins",3059319,401070805,"2019",0,26.4007575648882,0,"ThreePoint",23,1,0,0,1
"104","Anfernee Simons",4351851,401468644,"2023",1,12.0830459735946,0,"Midrange",1,NA,NA,NA,NA
"105","Anfernee Simons",4351851,401468644,"2023",0,25.0599281722833,0,"ThreePoint",2,1,NA,NA,NA
"106","Anfernee Simons",4351851,401468644,"2023",0,28.0178514522438,0,"ThreePoint",3,0,1,NA,NA
"107","Anfernee Simons",4351851,401468644,"2023",0,17.7200451466693,0,"Midrange",4,0,0,1,1
"108","Anfernee Simons",4351851,401468644,"2023",0,12.0415945787923,0,"Midrange",5,0,0,0,0
"109","Anfernee Simons",4351851,401468644,"2023",0,26.4764045897475,0,"ThreePoint",6,0,0,0,0
"110","Anfernee Simons",4351851,401468644,"2023",1,2,0,"Close",7,0,0,0,0
"111","Anfernee Simons",4351851,401468644,"2023",1,2.23606797749979,0,"Close",8,1,0,0,1
"112","Anfernee Simons",4351851,401468644,"2023",0,16.0312195418814,0,"Midrange",9,1,1,0,2
"113","Anfernee Simons",4351851,401468644,"2023",0,26.3058928759318,0,"ThreePoint",10,0,1,1,2
"114","Anfernee Simons",4351851,401468644,"2023",0,3,0,"Close",11,0,0,1,1
"115","Anfernee Simons",4351851,401468644,"2023",1,2.82842712474619,0,"Close",12,0,0,0,0
"116","Anfernee Simons",4351851,401468644,"2023",0,26.4196896272458,0,"ThreePoint",13,1,0,0,1
"117","Anfernee Simons",4351851,401468644,"2023",0,3.60555127546399,0,"Close",14,0,1,0,1
"118","Anfernee Simons",4351851,401468644,"2023",1,27.2029410174709,0,"ThreePoint",15,0,0,1,1
"119","Anfernee Simons",4351851,401468644,"2023",0,14.8660687473185,0,"Midrange",16,1,0,0,1
"120","Anfernee Simons",4351851,401468644,"2023",0,25,0,"ThreePoint",17,0,1,0,1
"121","Anfernee Simons",4351851,401468644,"2023",0,24.7588368062799,0,"ThreePoint",18,0,0,1,1
"122","Anfernee Simons",4351851,401468644,"2023",0,5,0,"Close",19,0,0,0,0
"123","Anfernee Simons",4351851,401468644,"2023",1,15.8113883008419,0,"Midrange",20,0,0,0,0
"124","Anfernee Simons",4351851,401468644,"2023",0,24.738633753706,0,"ThreePoint",21,1,0,0,1
"125","Anfernee Simons",4351851,401468644,"2023",0,27.0185121722126,0,"ThreePoint",22,0,1,0,1
"126","Anthony Davis",6583,400975692,"2018",0,4,0,"Close",1,NA,NA,NA,NA
"127","Anthony Davis",6583,400975692,"2018",1,5.3851648071345,0,"Close",2,0,NA,NA,NA
"128","Anthony Davis",6583,400975692,"2018",0,2.23606797749979,0,"Close",3,1,0,NA,NA
"129","Anthony Davis",6583,400975692,"2018",1,1,0,"Close",4,0,1,0,1
"130","Anthony Davis",6583,400975692,"2018",0,11.6619037896906,0,"Midrange",5,1,0,1,2
"131","Anthony Davis",6583,400975692,"2018",1,2,0,"Close",6,0,1,0,1
"132","Anthony Davis",6583,400975692,"2018",0,11.4017542509914,0,"Midrange",7,1,0,1,2
"133","Anthony Davis",6583,400975692,"2018",1,3,0,"Close",8,0,1,0,1
"134","Anthony Davis",6583,400975692,"2018",0,18.4390889145858,0,"Midrange",9,1,0,1,2
"135","Anthony Davis",6583,400975692,"2018",0,3.16227766016838,0,"Close",10,0,1,0,1
"136","Anthony Davis",6583,400975692,"2018",1,1.4142135623731,0,"Close",11,0,0,1,1
"137","Anthony Davis",6583,400975692,"2018",1,1,0,"Close",12,1,0,0,1
"138","Anthony Davis",6583,400975692,"2018",0,29.2745623366089,0,"ThreePoint",13,1,1,0,2
"139","Anthony Davis",6583,400975692,"2018",0,8.54400374531753,0,"Midrange",14,0,1,1,2
"140","Anthony Davis",6583,400975692,"2018",0,16.7630546142402,0,"Midrange",15,0,0,1,1
"141","Anthony Davis",6583,400975692,"2018",1,10.770329614269,0,"Midrange",16,0,0,0,0
"142","Anthony Davis",6583,400975692,"2018",1,0,0,"Close",17,1,0,0,1
"143","Anthony Davis",6583,400975692,"2018",0,21.9544984001001,0,"Midrange",18,1,1,0,2
"144","Anthony Davis",6583,400975692,"2018",1,1,0,"Close",19,0,1,1,2
"145","Anthony Davis",6583,401584114,"2024",0,13.0384048104053,0,"Midrange",1,NA,NA,NA,NA
"146","Anthony Davis",6583,401584114,"2024",0,24.0208242989286,0,"ThreePoint",2,0,NA,NA,NA
"147","Anthony Davis",6583,401584114,"2024",1,3.16227766016838,0,"Close",3,0,0,NA,NA
"148","Anthony Davis",6583,401584114,"2024",1,2,0,"Close",4,1,0,0,1
"149","Anthony Davis",6583,401584114,"2024",0,4.47213595499958,0,"Close",5,1,1,0,2
"150","Anthony Davis",6583,401584114,"2024",1,4,0,"Close",6,0,1,1,2
"151","Anthony Davis",6583,401584114,"2024",1,0,0,"Close",7,1,0,1,2
"152","Anthony Davis",6583,401584114,"2024",1,0,0,"Close",8,1,1,0,2
"153","Anthony Davis",6583,401584114,"2024",1,2,1,"Close",9,1,1,1,3
"154","Anthony Davis",6583,401584114,"2024",1,3,1,"Close",10,1,1,1,3
"155","Anthony Davis",6583,401584114,"2024",0,2.23606797749979,1,"Close",11,1,1,1,3
"156","Anthony Davis",6583,401585031,"2024",0,11.1803398874989,0,"Midrange",1,NA,NA,NA,NA
"157","Anthony Davis",6583,401585031,"2024",0,6.32455532033676,0,"Close",2,0,NA,NA,NA
"158","Anthony Davis",6583,401585031,"2024",1,0,0,"Close",3,0,0,NA,NA
"159","Anthony Davis",6583,401585031,"2024",1,0,0,"Close",4,1,0,0,1
"160","Anthony Davis",6583,401585031,"2024",1,8.24621125123532,0,"Midrange",5,1,1,0,2
"161","Anthony Davis",6583,401585031,"2024",0,6.40312423743285,1,"Close",6,1,1,1,3
"162","Anthony Davis",6583,401585031,"2024",1,4,0,"Close",7,0,1,1,2
"163","Anthony Davis",6583,401585031,"2024",1,8,0,"Close",8,1,0,1,2
"164","Anthony Davis",6583,401585031,"2024",1,15.6524758424985,0,"Midrange",9,1,1,0,2
"165","Anthony Davis",6583,401585031,"2024",1,4.12310562561766,1,"Close",10,1,1,1,3
"166","Anthony Davis",6583,401585031,"2024",0,15.8113883008419,1,"Midrange",11,1,1,1,3
"167","Anthony Davis",6583,401585031,"2024",1,27.2946881279124,0,"ThreePoint",12,0,1,1,2
"168","Anthony Davis",6583,401585031,"2024",1,4.47213595499958,0,"Close",13,1,0,1,2
"169","Anthony Davis",6583,401585031,"2024",0,25.8069758011279,0,"ThreePoint",14,1,1,0,2
"170","Anthony Davis",6583,401585031,"2024",0,8,0,"Close",15,0,1,1,2
"171","Anthony Davis",6583,401585031,"2024",0,7.28010988928052,0,"Close",16,0,0,1,1
"172","Anthony Davis",6583,401585031,"2024",0,6.32455532033676,0,"Close",17,0,0,0,0
"173","Anthony Davis",6583,401585031,"2024",1,4.12310562561766,0,"Close",18,0,0,0,0
"174","Anthony Davis",6583,401585031,"2024",0,8,0,"Close",19,1,0,0,1
"175","Anthony Davis",6583,401585031,"2024",1,3.16227766016838,0,"Close",20,0,1,0,1
"176","Anthony Davis",6583,401585031,"2024",1,5.3851648071345,0,"Close",21,1,0,1,2
"177","Anthony Davis",6583,401585031,"2024",0,5.09901951359278,0,"Close",22,1,1,0,2
"178","Anthony Davis",6583,401585031,"2024",1,2.23606797749979,0,"Close",23,0,1,1,2
"179","Anthony Davis",6583,401585031,"2024",1,25.8069758011279,0,"ThreePoint",24,1,0,1,2
"180","Anthony Davis",6583,401585031,"2024",1,8.06225774829855,0,"Midrange",25,1,1,0,2
"181","Anthony Davis",6583,401585031,"2024",0,27.2029410174709,1,"ThreePoint",26,1,1,1,3
"182","Anthony Davis",6583,401585278,"2024",1,0,0,"Close",1,NA,NA,NA,NA
"183","Anthony Davis",6583,401585278,"2024",0,17.0293863659264,0,"Midrange",2,1,NA,NA,NA
"184","Anthony Davis",6583,401585278,"2024",1,9.21954445729289,0,"Midrange",3,0,1,NA,NA
"185","Anthony Davis",6583,401585278,"2024",0,18.9736659610103,0,"Midrange",4,1,0,1,2
"186","Anthony Davis",6583,401585278,"2024",1,8.06225774829855,0,"Midrange",5,0,1,0,1
"187","Anthony Davis",6583,401585278,"2024",1,7.21110255092798,0,"Close",6,1,0,1,2
"188","Anthony Davis",6583,401585278,"2024",1,8.60232526704263,0,"Midrange",7,1,1,0,2
"189","Anthony Davis",6583,401585278,"2024",1,4.47213595499958,1,"Close",8,1,1,1,3
"190","Anthony Davis",6583,401585278,"2024",1,3.16227766016838,1,"Close",9,1,1,1,3
"191","Anthony Davis",6583,401585278,"2024",0,20.0249843945008,1,"Midrange",10,1,1,1,3
"192","Anthony Davis",6583,401585278,"2024",0,8,0,"Close",11,0,1,1,2
"193","Anthony Davis",6583,401585278,"2024",0,4.24264068711928,0,"Close",12,0,0,1,1
"194","Anthony Davis",6583,401585278,"2024",1,11.0453610171873,0,"Midrange",13,0,0,0,0
"195","Anthony Davis",6583,401585278,"2024",0,26.2488094968134,0,"ThreePoint",14,1,0,0,1
"196","Anthony Davis",6583,401585278,"2024",0,10.0498756211209,0,"Midrange",15,0,1,0,1
"197","Anthony Davis",6583,401585278,"2024",1,8.54400374531753,0,"Midrange",16,0,0,1,1
"198","Anthony Davis",6583,401585278,"2024",0,6.40312423743285,0,"Close",17,1,0,0,1
"199","Anthony Davis",6583,401585278,"2024",0,3.60555127546399,0,"Close",18,0,1,0,1
"200","Anthony Davis",6583,401585278,"2024",0,0,0,"Close",19,0,0,1,1
"201","Anthony Davis",6583,401585278,"2024",1,15.2315462117278,0,"Midrange",20,0,0,0,0
"202","Anthony Davis",6583,401585278,"2024",0,23.0217288664427,0,"ThreePoint",21,1,0,0,1
"203","Anthony Davis",6583,401585278,"2024",0,28.3019433961698,0,"ThreePoint",22,0,1,0,1
"204","Anthony Davis",6583,401585278,"2024",1,5,0,"Close",23,0,0,1,1
"205","Anthony Davis",6583,401585278,"2024",0,24.0831891575846,0,"ThreePoint",24,1,0,0,1
"206","Anthony Edwards",4594268,401267282,"2021",0,26.9258240356725,0,"ThreePoint",1,NA,NA,NA,NA
"207","Anthony Edwards",4594268,401267282,"2021",0,25,0,"ThreePoint",2,0,NA,NA,NA
"208","Anthony Edwards",4594268,401267282,"2021",1,1,0,"Close",3,0,0,NA,NA
"209","Anthony Edwards",4594268,401267282,"2021",1,25.6320112359526,0,"ThreePoint",4,1,0,0,1
"210","Anthony Edwards",4594268,401267282,"2021",0,50.1597448159378,0,"ThreePoint",5,1,1,0,2
"211","Anthony Edwards",4594268,401267282,"2021",0,1.4142135623731,0,"Close",6,0,1,1,2
"212","Anthony Edwards",4594268,401267282,"2021",1,0,0,"Close",7,0,0,1,1
"213","Anthony Edwards",4594268,401267282,"2021",0,2.23606797749979,0,"Close",8,1,0,0,1
"214","Anthony Edwards",4594268,401267282,"2021",0,25.9615099714943,0,"ThreePoint",9,0,1,0,1
"215","Anthony Edwards",4594268,401267282,"2021",1,27.8028775489157,0,"ThreePoint",10,0,0,1,1
"216","Anthony Edwards",4594268,401267282,"2021",0,26.4007575648882,0,"ThreePoint",11,1,0,0,1
"217","Anthony Edwards",4594268,401267282,"2021",1,10,0,"Midrange",12,0,1,0,1
"218","Anthony Edwards",4594268,401267282,"2021",1,24.7588368062799,0,"ThreePoint",13,1,0,1,2
"219","Anthony Edwards",4594268,401267282,"2021",0,1.4142135623731,0,"Close",14,1,1,0,2
"220","Anthony Edwards",4594268,401267282,"2021",0,26.2488094968134,0,"ThreePoint",15,0,1,1,2
"221","Anthony Edwards",4594268,401267282,"2021",0,2.82842712474619,0,"Close",16,0,0,1,1
"222","Anthony Edwards",4594268,401267282,"2021",1,1.4142135623731,0,"Close",17,0,0,0,0
"223","Anthony Edwards",4594268,401267282,"2021",1,1.4142135623731,0,"Close",18,1,0,0,1
"224","Anthony Edwards",4594268,401267282,"2021",1,3,0,"Close",19,1,1,0,2
"225","Anthony Edwards",4594268,401267282,"2021",0,11.4017542509914,1,"Midrange",20,1,1,1,3
"226","Anthony Edwards",4594268,401267282,"2021",0,26.4007575648882,0,"ThreePoint",21,0,1,1,2
"227","Anthony Edwards",4594268,401360843,"2022",0,6.70820393249937,0,"Close",1,NA,NA,NA,NA
"228","Anthony Edwards",4594268,401360843,"2022",1,25.0798724079689,0,"ThreePoint",2,0,NA,NA,NA
"229","Anthony Edwards",4594268,401360843,"2022",0,1,0,"Close",3,1,0,NA,NA
"230","Anthony Edwards",4594268,401360843,"2022",0,24,0,"ThreePoint",4,0,1,0,1
"231","Anthony Edwards",4594268,401360843,"2022",0,5,0,"Close",5,0,0,1,1
"232","Anthony Edwards",4594268,401360843,"2022",0,5,0,"Close",6,0,0,0,0
"233","Anthony Edwards",4594268,401360843,"2022",1,2.23606797749979,0,"Close",7,0,0,0,0
"234","Anthony Edwards",4594268,401705386,"2025",0,26.1725046566048,0,"ThreePoint",1,NA,NA,NA,NA
"235","Anthony Edwards",4594268,401705386,"2025",0,26,0,"ThreePoint",2,0,NA,NA,NA
"236","Anthony Edwards",4594268,401705386,"2025",1,16.0312195418814,0,"Midrange",3,0,0,NA,NA
"237","Anthony Edwards",4594268,401705386,"2025",0,26.2488094968134,0,"ThreePoint",4,1,0,0,1
"238","Anthony Edwards",4594268,401705386,"2025",0,18.3575597506858,0,"Midrange",5,0,1,0,1
"239","Anthony Edwards",4594268,401705386,"2025",0,23.7065391822594,0,"ThreePoint",6,0,0,1,1
"240","Anthony Edwards",4594268,401705386,"2025",0,27.6586333718787,0,"ThreePoint",7,0,0,0,0
"241","Anthony Edwards",4594268,401705386,"2025",1,5.8309518948453,0,"Close",8,0,0,0,0
"242","Anthony Edwards",4594268,401705386,"2025",1,26,0,"ThreePoint",9,1,0,0,1
"243","Anthony Edwards",4594268,401705386,"2025",0,27.6586333718787,0,"ThreePoint",10,1,1,0,2
"244","Anthony Edwards",4594268,401705386,"2025",0,26.4007575648882,0,"ThreePoint",11,0,1,1,2
"245","Anthony Edwards",4594268,401705386,"2025",1,26.8328157299975,0,"ThreePoint",12,0,0,1,1
"246","Anthony Edwards",4594268,401705386,"2025",0,7.21110255092798,0,"Close",13,1,0,0,1
"247","Anthony Edwards",4594268,401705386,"2025",1,23,0,"ThreePoint",14,0,1,0,1
"248","Anthony Edwards",4594268,401705386,"2025",1,23,0,"ThreePoint",15,1,0,1,2
"249","Anthony Edwards",4594268,401705386,"2025",0,28.0178514522438,0,"ThreePoint",16,1,1,0,2
"250","Anthony Edwards",4594268,401705386,"2025",0,58.8727441181401,0,"ThreePoint",17,0,1,1,2
"251","Anthony Edwards",4594268,401705386,"2025",1,4.12310562561766,0,"Close",18,0,0,1,1
"252","Anthony Edwards",4594268,401705386,"2025",0,7.21110255092798,0,"Close",19,1,0,0,1
"253","Anthony Edwards",4594268,401705386,"2025",1,7.07106781186548,0,"Close",20,0,1,0,1
"254","Anthony Edwards",4594268,401705386,"2025",0,25.9422435421457,0,"ThreePoint",21,1,0,1,2
"255","Austin Reaves",4066457,401705151,"2025",1,4.12310562561766,0,"Close",1,NA,NA,NA,NA
"256","Austin Reaves",4066457,401705151,"2025",0,27.5862284482674,0,"ThreePoint",2,1,NA,NA,NA
"257","Austin Reaves",4066457,401705151,"2025",0,3.60555127546399,0,"Close",3,0,1,NA,NA
"258","Austin Reaves",4066457,401705151,"2025",1,2,0,"Close",4,0,0,1,1
"259","Austin Reaves",4066457,401705151,"2025",1,24.0831891575846,0,"ThreePoint",5,1,0,0,1
"260","Austin Reaves",4066457,401705151,"2025",1,2.82842712474619,0,"Close",6,1,1,0,2
"261","Austin Reaves",4066457,401705151,"2025",1,1,1,"Close",7,1,1,1,3
"262","Austin Reaves",4066457,401705151,"2025",1,2.23606797749979,1,"Close",8,1,1,1,3
"263","Austin Reaves",4066457,401705151,"2025",0,2,1,"Close",9,1,1,1,3
"264","Austin Reaves",4066457,401705151,"2025",0,4.47213595499958,0,"Close",10,0,1,1,2
"265","Austin Reaves",4066457,401705151,"2025",0,28.1602556806574,0,"ThreePoint",11,0,0,1,1
"266","Austin Reaves",4066457,401705151,"2025",1,12.0830459735946,0,"Midrange",12,0,0,0,0
"267","Austin Reaves",4066457,401705151,"2025",1,7.07106781186548,0,"Close",13,1,0,0,1
"268","Austin Reaves",4066457,401705151,"2025",0,32.2490309931942,0,"ThreePoint",14,1,1,0,2
"269","Austin Reaves",4066457,401705151,"2025",1,25.8069758011279,0,"ThreePoint",15,0,1,1,2
"270","Austin Reaves",4066457,401705151,"2025",1,28.1602556806574,0,"ThreePoint",16,1,0,1,2
"271","Austin Reaves",4066457,401705151,"2025",1,13.3416640641263,0,"Midrange",17,1,1,0,2
"272","Austin Reaves",4066457,401705151,"2025",1,15.0332963783729,1,"Midrange",18,1,1,1,3
"273","Austin Reaves",4066457,401705151,"2025",1,27.7848879788996,1,"ThreePoint",19,1,1,1,3
"274","Austin Reaves",4066457,401705151,"2025",0,8.06225774829855,1,"Midrange",20,1,1,1,3
"275","Austin Reaves",4066457,401705151,"2025",0,5.09901951359278,0,"Close",21,0,1,1,2
"276","Austin Reaves",4066457,401705151,"2025",0,25.9422435421457,0,"ThreePoint",22,0,0,1,1
"277","Austin Reaves",4066457,401705151,"2025",0,6.70820393249937,0,"Close",23,0,0,0,0
