"","player","athlete_id_1","game_id","season_end","make","shot_dist","is_opportunity","dist_category","shot_number","lag1","lag2","lag3","prev3_sum"
"246","Anthony Davis",6583,400935635,"2017",0,20.0997512422418,0,"Midrange",4,1,0,1,2
"247","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",5,0,1,0,1
"248","Anthony Davis",6583,400935635,"2017",0,3,0,"Close",6,1,0,1,2
"249","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",7,0,1,0,1
"250","Anthony Davis",6583,400935635,"2017",0,2.23606797749979,0,"Close",8,1,0,1,2
"251","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",9,0,1,0,1
"252","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",10,1,0,1,2
"253","Anthony Davis",6583,400935635,"2017",0,25.6320112359526,0,"ThreePoint",11,1,1,0,2
"254","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",12,0,1,1,2
"255","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",13,1,0,1,2
"256","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",14,1,1,0,2
"257","Anthony Davis",6583,400935635,"2017",0,0,1,"Close",15,1,1,1,3
"258","Anthony Davis",6583,400935635,"2017",0,24.6981780704569,0,"ThreePoint",16,0,1,1,2
"259","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",17,0,0,1,1
"260","Anthony Davis",6583,400935635,"2017",1,2.82842712474619,0,"Close",18,1,0,0,1
"261","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",19,1,1,0,2
"262","Anthony Davis",6583,400935635,"2017",1,1,1,"Close",20,1,1,1,3
"263","Anthony Davis",6583,400935635,"2017",1,0,1,"Close",21,1,1,1,3
"264","Anthony Davis",6583,400935635,"2017",0,10.4403065089106,1,"Midrange",22,1,1,1,3
"265","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",23,0,1,1,2
"266","Anthony Davis",6583,400935635,"2017",1,1,0,"Close",24,1,0,1,2
"267","Anthony Davis",6583,400935635,"2017",1,2.23606797749979,0,"Close",25,1,1,0,2
"268","Anthony Davis",6583,400935635,"2017",1,2.23606797749979,1,"Close",26,1,1,1,3
"269","Anthony Davis",6583,400935635,"2017",1,3.16227766016838,1,"Close",27,1,1,1,3
"270","Anthony Davis",6583,400935635,"2017",0,14.7648230602334,1,"Midrange",28,1,1,1,3
"271","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",29,0,1,1,2
"272","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",30,1,0,1,2
"273","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",31,1,1,0,2
"274","Anthony Davis",6583,400935635,"2017",1,0,1,"Close",32,1,1,1,3
"275","Anthony Davis",6583,400935635,"2017",1,1,1,"Close",33,1,1,1,3
"276","Anthony Davis",6583,400935635,"2017",0,18.4390889145858,1,"Midrange",34,1,1,1,3
"277","Anthony Davis",6583,400935635,"2017",0,28.6006992921502,0,"ThreePoint",35,0,1,1,2
"278","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",36,0,0,1,1
"279","Anthony Davis",6583,400935635,"2017",1,0,0,"Close",37,1,0,0,1
"280","Anthony Davis",6583,400935635,"2017",0,2,0,"Close",38,1,1,0,2
"281","Anthony Davis",6583,400935635,"2017",0,1,0,"Close",39,0,1,1,2
"282","Anthony Davis",6583,400975013,"2018",1,17,0,"Midrange",1,NA,NA,NA,NA
"283","Anthony Davis",6583,400975013,"2018",0,20.0249843945008,0,"Midrange",2,1,NA,NA,NA
"284","Anthony Davis",6583,400975013,"2018",0,9.4339811320566,0,"Midrange",3,0,1,NA,NA
"285","Anthony Davis",6583,400975013,"2018",1,1.4142135623731,0,"Close",4,0,0,1,1
"286","Anthony Davis",6583,400975013,"2018",0,21.095023109729,0,"Midrange",5,1,0,0,1
"287","Anthony Davis",6583,400975013,"2018",0,13.3416640641263,0,"Midrange",6,0,1,0,1
