"player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes"
"Andrew Wiggins",3059319,401161555,2,1
"Andrew Wiggins",3059319,401161571,0,0
"Andrew Wiggins",3059319,401161586,0,0
"Andrew Wiggins",3059319,401161609,0,0
"Anthony Davis",6583,401160624,0,0
"Anthony Davis",6583,401160667,0,0
"Anthony Davis",6583,401160682,4,2
"Anthony Davis",6583,401160696,0,0
"Anthony Davis",6583,401160716,2,1
"Anthony Davis",6583,401160730,1,0
"Anthony Davis",6583,401160742,0,0
"Anthony Davis",6583,401160768,5,3
"Anthony Davis",6583,401160781,2,0
"Anthony Davis",6583,401160793,1,0
"Anthony Davis",6583,401160816,1,0
"Anthony Davis",6583,401160830,0,0
"Anthony Davis",6583,401160843,0,0
"Anthony Davis",6583,401160862,3,2
"Anthony Davis",6583,401160874,1,0
"Anthony Davis",6583,401160891,0,0
"Anthony Davis",6583,401160906,2,0
"Anthony Davis",6583,401160921,2,1
"Anthony Davis",6583,401160929,1,0
"Anthony Davis",6583,401160946,1,0
"Anthony Davis",6583,401160956,5,5
"Anthony Davis",6583,401160971,4,1
"Anthony Davis",6583,401160984,7,4
"Anthony Davis",6583,401161000,0,0
"Anthony Davis",6583,401161016,2,0
"Anthony Davis",6583,401161032,1,0
"Anthony Davis",6583,401161059,3,2
"Anthony Davis",6583,401161085,0,0
"Anthony Davis",6583,401161100,1,0
"Anthony Davis",6583,401161126,0,0
"Anthony Davis",6583,401161132,2,1
"Anthony Davis",6583,401161149,4,2
"Anthony Davis",6583,401161164,3,0
"Anthony Davis",6583,401161180,0,0
"Anthony Davis",6583,401161195,0,0
"Anthony Davis",6583,401161290,0,0
"Anthony Davis",6583,401161301,0,0
"Anthony Davis",6583,401161309,0,0
"Anthony Davis",6583,401161326,5,3
"Anthony Davis",6583,401161368,5,2
"Anthony Davis",6583,401161378,0,0
"Anthony Davis",6583,401161396,4,3
"Anthony Davis",6583,401161410,6,4
"Anthony Davis",6583,401161425,0,0
"Anthony Davis",6583,401161443,1,0
"Anthony Davis",6583,401161459,4,2
"Anthony Davis",6583,401161475,1,0
"Anthony Davis",6583,401161484,1,0
"Anthony Davis",6583,401161503,1,0
"Anthony Davis",6583,401161518,0,0
"Anthony Davis",6583,401161557,8,7
"Anthony Davis",6583,401161581,0,0
"Anthony Davis",6583,401161590,2,0
"Anthony Davis",6583,401161610,2,1
"Anthony Davis",6583,401197813,1,0
"Anthony Davis",6583,401224687,1,0
"Anthony Davis",6583,401224718,0,0
"Anthony Davis",6583,401224730,1,0
"Anthony Davis",6583,401224740,0,0
"Anthony Davis",6583,401224748,1,0
"Anthony Davis",6583,401224757,0,0
"Anthony Davis",6583,401224771,3,2
"Bojan Bogdanovic",3593,401160653,1,0
"Bojan Bogdanovic",3593,401160676,2,1
"Bojan Bogdanovic",3593,401160691,0,0
"Bojan Bogdanovic",3593,401160705,0,0
"Bojan Bogdanovic",3593,401160717,3,2
"Bojan Bogdanovic",3593,401160732,2,0
"Bojan Bogdanovic",3593,401160752,3,2
"Bojan Bogdanovic",3593,401160766,3,2
"Bojan Bogdanovic",3593,401160786,0,0
"Bojan Bogdanovic",3593,401160794,0,0
"Bojan Bogdanovic",3593,401160812,0,0
"Bojan Bogdanovic",3593,401160838,1,0
"Bojan Bogdanovic",3593,401160852,0,0
"Bojan Bogdanovic",3593,401160865,1,0
"Bojan Bogdanovic",3593,401160876,3,1
"Bojan Bogdanovic",3593,401160890,4,3
"Bojan Bogdanovic",3593,401160898,0,0
"Bojan Bogdanovic",3593,401160916,2,1
"Bojan Bogdanovic",3593,401160933,0,0
"Bojan Bogdanovic",3593,401160936,0,0
"Bojan Bogdanovic",3593,401160956,0,0
"Bojan Bogdanovic",3593,401160976,0,0
"Bojan Bogdanovic",3593,401160992,0,0
"Bojan Bogdanovic",3593,401161004,0,0
"Bojan Bogdanovic",3593,401161021,0,0
"Bojan Bogdanovic",3593,401161047,1,0
"Bojan Bogdanovic",3593,401161058,0,0
"Bojan Bogdanovic",3593,401161072,1,0
"Bojan Bogdanovic",3593,401161091,0,0
"Bojan Bogdanovic",3593,401161107,0,0
"Bojan Bogdanovic",3593,401161127,0,0
"Bojan Bogdanovic",3593,401161137,0,0
"Bojan Bogdanovic",3593,401161153,1,0
"Bojan Bogdanovic",3593,401161167,0,0
"Bojan Bogdanovic",3593,401161186,2,0
"Bojan Bogdanovic",3593,401161203,1,0
"Bojan Bogdanovic",3593,401161216,2,1
"Bojan Bogdanovic",3593,401161227,4,2
"Bojan Bogdanovic",3593,401161241,2,0
"Bojan Bogdanovic",3593,401161258,1,0
"Bojan Bogdanovic",3593,401161278,5,3
"Bojan Bogdanovic",3593,401161293,0,0
"Bojan Bogdanovic",3593,401161307,0,0
"Bojan Bogdanovic",3593,401161322,2,1
"Bojan Bogdanovic",3593,401161340,0,0
"Bojan Bogdanovic",3593,401161353,0,0
"Bojan Bogdanovic",3593,401161360,0,0
"Bojan Bogdanovic",3593,401161377,1,1
"Bojan Bogdanovic",3593,401161404,0,0
"Bojan Bogdanovic",3593,401161418,4,2
"Bojan Bogdanovic",3593,401161432,0,0
"Bojan Bogdanovic",3593,401161440,0,0
"Bojan Bogdanovic",3593,401161458,0,0
"Bojan Bogdanovic",3593,401161474,0,0
"Bojan Bogdanovic",3593,401161483,0,0
"Bojan Bogdanovic",3593,401161497,0,0
"Bojan Bogdanovic",3593,401161514,0,0
"Bojan Bogdanovic",3593,401161527,0,0
"Bojan Bogdanovic",3593,401161544,2,1
"Bojan Bogdanovic",3593,401161563,1,0
"Bojan Bogdanovic",3593,401161575,0,0
"Bojan Bogdanovic",3593,401161583,5,2
"Bojan Bogdanovic",3593,401161601,0,0
"Bradley Beal",6580,401160631,0,0
"Bradley Beal",6580,401160664,0,0
"Bradley Beal",6580,401160675,2,1
"Bradley Beal",6580,401160703,8,7
"Bradley Beal",6580,401160722,0,0
"Bradley Beal",6580,401160733,0,0
"Bradley Beal",6580,401160746,1,0
"Bradley Beal",6580,401160760,0,0
"Bradley Beal",6580,401160798,6,3
"Bradley Beal",6580,401160813,4,2
"Bradley Beal",6580,401160827,3,2
"Bradley Beal",6580,401160845,8,7
"Bradley Beal",6580,401160858,3,1
"Bradley Beal",6580,401160879,0,0
"Bradley Beal",6580,401160894,0,0
"Bradley Beal",6580,401160905,3,1
"Bradley Beal",6580,401160921,1,0
"Bradley Beal",6580,401160934,0,0
"Bradley Beal",6580,401160942,1,0
"Bradley Beal",6580,401160958,1,0
"Bradley Beal",6580,401160966,0,0
"Bradley Beal",6580,401160981,0,0
"Bradley Beal",6580,401160994,0,0
"Bradley Beal",6580,401161025,0,0
"Bradley Beal",6580,401161036,4,2
"Bradley Beal",6580,401161051,0,0
"Bradley Beal",6580,401161065,2,1
"Bradley Beal",6580,401161075,4,3
"Bradley Beal",6580,401161089,0,0
"Bradley Beal",6580,401161102,0,0
"Bradley Beal",6580,401161146,0,0
"Bradley Beal",6580,401161227,1,0
"Bradley Beal",6580,401161249,2,1
"Bradley Beal",6580,401161263,0,0
"Bradley Beal",6580,401161281,1,0
"Bradley Beal",6580,401161300,9,6
"Bradley Beal",6580,401161308,5,3
"Bradley Beal",6580,401161329,2,1
"Bradley Beal",6580,401161347,0,0
"Bradley Beal",6580,401161357,0,0
"Bradley Beal",6580,401161373,3,1
"Bradley Beal",6580,401161386,3,1
"Bradley Beal",6580,401161412,0,0
"Bradley Beal",6580,401161431,2,1
"Bradley Beal",6580,401161445,0,0
"Bradley Beal",6580,401161453,0,0
"Bradley Beal",6580,401161469,0,0
"Bradley Beal",6580,401161487,3,1
"Bradley Beal",6580,401161493,4,2
"Bradley Beal",6580,401161508,0,0
"Bradley Beal",6580,401161527,1,0
"Bradley Beal",6580,401161543,2,1
"Bradley Beal",6580,401161558,2,0
"Bradley Beal",6580,401161567,0,0
"Bradley Beal",6580,401161572,4,1
"Bradley Beal",6580,401161593,2,1
"Bradley Beal",6580,401161603,1,0
"Brandon Ingram",3913176,401160623,2,1
"Brandon Ingram",3913176,401160663,1,0
"Brandon Ingram",3913176,401160674,6,3
"Brandon Ingram",3913176,401160689,0,0
"Brandon Ingram",3913176,401160709,0,0
"Brandon Ingram",3913176,401160719,0,0
"Brandon Ingram",3913176,401160734,9,6
"Brandon Ingram",3913176,401160763,0,0
"Brandon Ingram",3913176,401160770,2,1
"Brandon Ingram",3913176,401160841,0,0
"Brandon Ingram",3913176,401160856,1,0
"Brandon Ingram",3913176,401160876,3,2
"Brandon Ingram",3913176,401160881,2,1
"Brandon Ingram",3913176,401160906,0,0
"Brandon Ingram",3913176,401160917,5,3
"Brandon Ingram",3913176,401160931,0,0
"Brandon Ingram",3913176,401160944,1,0
"Brandon Ingram",3913176,401160961,2,1
"Brandon Ingram",3913176,401160972,1,0
"Brandon Ingram",3913176,401160990,0,0
"Brandon Ingram",3913176,401161006,1,0
"Brandon Ingram",3913176,401161014,0,0
"Brandon Ingram",3913176,401161030,0,0
"Brandon Ingram",3913176,401161046,1,1
"Brandon Ingram",3913176,401161053,5,4
"Brandon Ingram",3913176,401161071,1,0
"Brandon Ingram",3913176,401161094,0,0
"Brandon Ingram",3913176,401161101,3,2
"Brandon Ingram",3913176,401161116,1,0
"Brandon Ingram",3913176,401161130,4,2
"Brandon Ingram",3913176,401161164,3,2
"Brandon Ingram",3913176,401161175,0,0
"Brandon Ingram",3913176,401161186,1,0
"Brandon Ingram",3913176,401161202,2,1
"Brandon Ingram",3913176,401161211,6,4
"Brandon Ingram",3913176,401161220,0,0
"Brandon Ingram",3913176,401161258,4,2
"Brandon Ingram",3913176,401161268,0,0
"Brandon Ingram",3913176,401161288,1,0
"Brandon Ingram",3913176,401161305,0,0
"Brandon Ingram",3913176,401161318,0,0
"Brandon Ingram",3913176,401161333,0,0
"Brandon Ingram",3913176,401161342,3,1
"Brandon Ingram",3913176,401161365,0,0
"Brandon Ingram",3913176,401161380,1,0
"Brandon Ingram",3913176,401161393,3,2
"Brandon Ingram",3913176,401161407,0,0
"Brandon Ingram",3913176,401161476,2,1
"Brandon Ingram",3913176,401161489,0,0
"Brandon Ingram",3913176,401161503,3,1
"Brandon Ingram",3913176,401161525,5,3
"Brandon Ingram",3913176,401161542,1,0
"Brandon Ingram",3913176,401161553,3,1
"Brandon Ingram",3913176,401161565,2,0
"Brandon Ingram",3913176,401161578,0,0
"Brandon Ingram",3913176,401161589,2,1
"Brandon Ingram",3913176,401197813,0,0
"Brandon Ingram",3913176,401224686,2,0
"Brandon Ingram",3913176,401224716,1,0
"Brandon Ingram",3913176,401224728,1,0
"Brandon Ingram",3913176,401224743,1,1
"Brandon Ingram",3913176,401224753,0,0
"Brandon Ingram",3913176,401224762,1,0
"Buddy Hield",2990984,401160654,1,0
"Buddy Hield",2990984,401160666,0,0
"Buddy Hield",2990984,401160676,0,0
"Buddy Hield",2990984,401160692,0,0
"Buddy Hield",2990984,401160706,1,0
"Buddy Hield",2990984,401160717,1,0
"Buddy Hield",2990984,401160729,1,0
"Buddy Hield",2990984,401160748,2,1
"Buddy Hield",2990984,401160761,1,0
"Buddy Hield",2990984,401160795,0,0
"Buddy Hield",2990984,401160816,0,0
"Buddy Hield",2990984,401160826,4,2
"Buddy Hield",2990984,401160842,0,0
"Buddy Hield",2990984,401160859,0,0
"Buddy Hield",2990984,401160879,1,0
"Buddy Hield",2990984,401160886,3,1
"Buddy Hield",2990984,401160899,2,1
"Buddy Hield",2990984,401160922,0,0
"Buddy Hield",2990984,401160940,1,0
"Buddy Hield",2990984,401160957,3,2
"Buddy Hield",2990984,401160970,0,0
"Buddy Hield",2990984,401160982,5,3
"Buddy Hield",2990984,401160988,0,0
"Buddy Hield",2990984,401161007,0,0
"Buddy Hield",2990984,401161020,6,4
"Buddy Hield",2990984,401161035,1,0
"Buddy Hield",2990984,401161043,0,0
"Buddy Hield",2990984,401161063,0,0
"Buddy Hield",2990984,401161077,0,0
"Buddy Hield",2990984,401161095,0,0
"Buddy Hield",2990984,401161106,1,0
"Buddy Hield",2990984,401161125,1,0
"Buddy Hield",2990984,401161131,1,0
"Buddy Hield",2990984,401161141,1,0
"Buddy Hield",2990984,401161157,1,0
"Buddy Hield",2990984,401161175,0,0
"Buddy Hield",2990984,401161189,0,0
"Buddy Hield",2990984,401161194,0,0
"Buddy Hield",2990984,401161217,0,0
"Buddy Hield",2990984,401161238,1,0
"Buddy Hield",2990984,401161254,0,0
"Buddy Hield",2990984,401161278,0,0
"Buddy Hield",2990984,401161286,1,0
"Buddy Hield",2990984,401161296,1,0
"Buddy Hield",2990984,401161316,0,0
"Buddy Hield",2990984,401161338,2,1
"Buddy Hield",2990984,401161355,0,0
"Buddy Hield",2990984,401161361,1,0
"Buddy Hield",2990984,401161378,1,0
"Buddy Hield",2990984,401161391,2,1
"Buddy Hield",2990984,401161417,1,0
"Buddy Hield",2990984,401161427,3,2
"Buddy Hield",2990984,401161439,1,0
"Buddy Hield",2990984,401161456,0,0
"Buddy Hield",2990984,401161466,0,0
"Buddy Hield",2990984,401161477,0,0
"Buddy Hield",2990984,401161517,1,0
"Buddy Hield",2990984,401161523,1,0
"Buddy Hield",2990984,401161541,0,0
"Buddy Hield",2990984,401161558,0,0
"Buddy Hield",2990984,401161570,1,0
"Buddy Hield",2990984,401161587,2,1
"Buddy Hield",2990984,401161598,0,0
"Buddy Hield",2990984,401224692,0,0
"Buddy Hield",2990984,401224722,0,0
"Buddy Hield",2990984,401224732,0,0
"Buddy Hield",2990984,401224743,0,0
"Buddy Hield",2990984,401224751,0,0
"Buddy Hield",2990984,401224765,2,1
"Buddy Hield",2990984,401224777,2,1
"Buddy Hield",2990984,401224785,1,0
"CJ McCollum",2490149,401160655,1,0
"CJ McCollum",2490149,401160666,2,1
"CJ McCollum",2490149,401160680,1,0
"CJ McCollum",2490149,401160690,0,0
"CJ McCollum",2490149,401160704,1,0
"CJ McCollum",2490149,401160726,1,0
"CJ McCollum",2490149,401160738,0,0
"CJ McCollum",2490149,401160757,0,0
"CJ McCollum",2490149,401160767,0,0
"CJ McCollum",2490149,401160780,0,0
"CJ McCollum",2490149,401160795,2,0
"CJ McCollum",2490149,401160802,1,0
"CJ McCollum",2490149,401160823,3,0
"CJ McCollum",2490149,401160835,2,0
"CJ McCollum",2490149,401160841,0,0
"CJ McCollum",2490149,401160855,5,2
"CJ McCollum",2490149,401160873,1,0
"CJ McCollum",2490149,401160889,2,1
"CJ McCollum",2490149,401160907,2,0
"CJ McCollum",2490149,401160920,2,1
"CJ McCollum",2490149,401160947,0,0
"CJ McCollum",2490149,401160957,5,4
"CJ McCollum",2490149,401160971,1,0
"CJ McCollum",2490149,401160983,0,0
"CJ McCollum",2490149,401160997,0,0
"CJ McCollum",2490149,401161012,0,0
"CJ McCollum",2490149,401161042,3,1
"CJ McCollum",2490149,401161057,2,1
"CJ McCollum",2490149,401161070,5,3
"CJ McCollum",2490149,401161080,0,0
"CJ McCollum",2490149,401161094,1,0
"CJ McCollum",2490149,401161107,2,2
"CJ McCollum",2490149,401161126,1,1
"CJ McCollum",2490149,401161138,2,0
"CJ McCollum",2490149,401161147,1,0
"CJ McCollum",2490149,401161161,0,0
"CJ McCollum",2490149,401161191,0,0
"CJ McCollum",2490149,401161207,1,0
"CJ McCollum",2490149,401161225,1,0
"CJ McCollum",2490149,401161237,4,3
"CJ McCollum",2490149,401161253,1,1
"CJ McCollum",2490149,401161267,0,0
"CJ McCollum",2490149,401161334,2,1
"CJ McCollum",2490149,401161354,2,1
"CJ McCollum",2490149,401161368,0,0
"CJ McCollum",2490149,401161377,0,0
"CJ McCollum",2490149,401161395,3,1
"CJ McCollum",2490149,401161409,1,0
"CJ McCollum",2490149,401161418,0,0
"CJ McCollum",2490149,401161434,0,0
"CJ McCollum",2490149,401161446,0,0
"CJ McCollum",2490149,401161454,0,0
"CJ McCollum",2490149,401161476,2,1
"CJ McCollum",2490149,401161504,0,0
"CJ McCollum",2490149,401161516,1,0
"CJ McCollum",2490149,401161546,6,3
"CJ McCollum",2490149,401161567,1,0
"CJ McCollum",2490149,401161580,1,0
"CJ McCollum",2490149,401161587,2,1
"CJ McCollum",2490149,401161608,0,0
"CJ McCollum",2490149,401224689,6,4
"CJ McCollum",2490149,401224720,0,0
"CJ McCollum",2490149,401224736,0,0
"CJ McCollum",2490149,401224747,0,0
"CJ McCollum",2490149,401224755,2,2
"CJ McCollum",2490149,401224764,0,0
"CJ McCollum",2490149,401224775,0,0
"CJ McCollum",2490149,401224784,2,0
"Chris Paul",2779,401160653,2,1
"Chris Paul",2779,401160664,0,0
"Chris Paul",2779,401160678,0,0
"Chris Paul",2779,401160687,0,0
"Chris Paul",2779,401160704,0,0
"Chris Paul",2779,401160719,0,0
"Chris Paul",2779,401160743,0,0
"Chris Paul",2779,401160755,2,1
"Chris Paul",2779,401160773,0,0
"Chris Paul",2779,401160777,0,0
"Chris Paul",2779,401160788,0,0
"Chris Paul",2779,401160814,1,0
"Chris Paul",2779,401160839,2,1
"Chris Paul",2779,401160843,0,0
"Chris Paul",2779,401160862,0,0
"Chris Paul",2779,401160892,1,0
"Chris Paul",2779,401160907,1,0
"Chris Paul",2779,401160917,0,0
"Chris Paul",2779,401160931,2,1
"Chris Paul",2779,401160954,0,0
"Chris Paul",2779,401160968,4,2
"Chris Paul",2779,401160983,3,2
"Chris Paul",2779,401160992,1,0
"Chris Paul",2779,401161007,0,0
"Chris Paul",2779,401161029,1,0
"Chris Paul",2779,401161041,6,5
"Chris Paul",2779,401161054,2,2
"Chris Paul",2779,401161068,3,2
"Chris Paul",2779,401161084,0,0
"Chris Paul",2779,401161104,2,1
"Chris Paul",2779,401161109,0,0
"Chris Paul",2779,401161128,1,0
"Chris Paul",2779,401161145,0,0
"Chris Paul",2779,401161156,0,0
"Chris Paul",2779,401161169,0,0
"Chris Paul",2779,401161183,1,0
"Chris Paul",2779,401161192,3,2
"Chris Paul",2779,401161208,0,0
"Chris Paul",2779,401161222,1,0
"Chris Paul",2779,401161236,2,1
"Chris Paul",2779,401161251,0,0
"Chris Paul",2779,401161265,0,0
"Chris Paul",2779,401161277,4,2
"Chris Paul",2779,401161287,6,5
"Chris Paul",2779,401161297,1,0
"Chris Paul",2779,401161319,1,0
"Chris Paul",2779,401161325,2,1
"Chris Paul",2779,401161355,0,0
"Chris Paul",2779,401161367,2,1
"Chris Paul",2779,401161402,0,0
"Chris Paul",2779,401161415,1,0
"Chris Paul",2779,401161428,0,0
"Chris Paul",2779,401161447,3,0
"Chris Paul",2779,401161461,1,0
"Chris Paul",2779,401161473,4,2
"Chris Paul",2779,401161488,0,0
"Chris Paul",2779,401161501,0,0
"Chris Paul",2779,401161517,1,0
"Chris Paul",2779,401161524,0,0
"Chris Paul",2779,401161554,0,0
"Chris Paul",2779,401161560,5,4
"Chris Paul",2779,401161574,2,0
"Chris Paul",2779,401161591,2,0
"Chris Paul",2779,401197813,2,1
"Chris Paul",2779,401224715,1,0
"Chris Paul",2779,401224726,1,0
"Chris Paul",2779,401224740,1,0
"Chris Paul",2779,401224750,1,0
"Chris Paul",2779,401224760,0,0
"Chris Paul",2779,401224767,0,0
"Chris Paul",2779,401224781,0,0
"Collin Sexton",4277811,401160627,0,0
"Collin Sexton",4277811,401160672,0,0
"Collin Sexton",4277811,401160688,0,0
"Collin Sexton",4277811,401160697,1,0
"Collin Sexton",4277811,401160712,2,1
"Collin Sexton",4277811,401160731,0,0
"Collin Sexton",4277811,401160740,0,0
"Collin Sexton",4277811,401160760,0,0
"Collin Sexton",4277811,401160778,4,2
"Collin Sexton",4277811,401160789,1,0
"Collin Sexton",4277811,401160803,0,0
"Collin Sexton",4277811,401160825,0,0
"Collin Sexton",4277811,401160831,0,0
"Collin Sexton",4277811,401160848,2,1
"Collin Sexton",4277811,401160863,0,0
"Collin Sexton",4277811,401160873,2,1
"Collin Sexton",4277811,401160882,2,1
"Collin Sexton",4277811,401160897,3,2
"Collin Sexton",4277811,401160912,2,1
"Collin Sexton",4277811,401160941,1,0
"Collin Sexton",4277811,401160963,1,0
"Collin Sexton",4277811,401160974,0,0
"Collin Sexton",4277811,401160986,0,0
"Collin Sexton",4277811,401160998,2,1
"Collin Sexton",4277811,401161010,3,1
"Collin Sexton",4277811,401161027,0,0
"Collin Sexton",4277811,401161037,4,3
"Collin Sexton",4277811,401161049,6,5
"Collin Sexton",4277811,401161062,0,0
"Collin Sexton",4277811,401161086,5,3
"Collin Sexton",4277811,401161108,1,0
"Collin Sexton",4277811,401161121,0,0
"Collin Sexton",4277811,401161142,4,2
"Collin Sexton",4277811,401161150,0,0
"Collin Sexton",4277811,401161169,1,0
"Collin Sexton",4277811,401161178,0,0
"Collin Sexton",4277811,401161190,2,1
"Collin Sexton",4277811,401161205,1,0
"Collin Sexton",4277811,401161224,1,0
"Collin Sexton",4277811,401161239,0,0
"Collin Sexton",4277811,401161245,2,0
"Collin Sexton",4277811,401161264,1,0
"Collin Sexton",4277811,401161273,6,5
"Collin Sexton",4277811,401161285,0,0
"Collin Sexton",4277811,401161308,3,1
"Collin Sexton",4277811,401161324,0,0
"Collin Sexton",4277811,401161335,2,0
"Collin Sexton",4277811,401161342,1,0
"Collin Sexton",4277811,401161356,1,0
"Collin Sexton",4277811,401161372,2,1
"Collin Sexton",4277811,401161384,2,1
"Collin Sexton",4277811,401161402,2,1
"Collin Sexton",4277811,401161433,0,0
"Collin Sexton",4277811,401161449,0,0
"Collin Sexton",4277811,401161469,2,0
"Collin Sexton",4277811,401161480,1,0
"Collin Sexton",4277811,401161491,0,0
"Collin Sexton",4277811,401161507,1,0
"Collin Sexton",4277811,401161525,4,2
"Collin Sexton",4277811,401161532,0,0
"Collin Sexton",4277811,401161544,3,1
"Collin Sexton",4277811,401161559,1,0
"Collin Sexton",4277811,401161584,5,3
"Collin Sexton",4277811,401161596,1,0
"Collin Sexton",4277811,401161604,5,3
"Collin Sexton",4277811,401197814,3,1
"D'Angelo Russell",3136776,401160658,2,1
"D'Angelo Russell",3136776,401160678,0,0
"D'Angelo Russell",3136776,401160689,1,0
"D'Angelo Russell",3136776,401160707,1,0
"D'Angelo Russell",3136776,401160718,1,0
"D'Angelo Russell",3136776,401160762,3,0
"D'Angelo Russell",3136776,401160773,0,0
"D'Angelo Russell",3136776,401160786,4,3
"D'Angelo Russell",3136776,401160801,0,0
"D'Angelo Russell",3136776,401160815,1,0
"D'Angelo Russell",3136776,401160948,3,2
"D'Angelo Russell",3136776,401160967,0,0
"D'Angelo Russell",3136776,401160993,0,0
"D'Angelo Russell",3136776,401161008,1,0
"D'Angelo Russell",3136776,401161021,1,0
"D'Angelo Russell",3136776,401161035,0,0
"D'Angelo Russell",3136776,401161057,2,1
"D'Angelo Russell",3136776,401161071,1,1
"D'Angelo Russell",3136776,401161096,0,0
"D'Angelo Russell",3136776,401161099,0,0
"D'Angelo Russell",3136776,401161113,0,0
"D'Angelo Russell",3136776,401161124,7,5
"D'Angelo Russell",3136776,401161230,4,3
"D'Angelo Russell",3136776,401161244,0,0
"D'Angelo Russell",3136776,401161259,0,0
"D'Angelo Russell",3136776,401161276,0,0
"D'Angelo Russell",3136776,401161294,0,0
"D'Angelo Russell",3136776,401161307,1,0
"D'Angelo Russell",3136776,401161321,3,2
"D'Angelo Russell",3136776,401161344,0,0
"D'Angelo Russell",3136776,401161359,0,0
"D'Angelo Russell",3136776,401161372,0,0
"D'Angelo Russell",3136776,401161399,2,1
"D'Angelo Russell",3136776,401161438,2,1
"D'Angelo Russell",3136776,401161455,1,0
"D'Angelo Russell",3136776,401161472,1,0
"D'Angelo Russell",3136776,401161496,5,4
"D'Angelo Russell",3136776,401161510,1,0
"D'Angelo Russell",3136776,401161519,4,2
"D'Angelo Russell",3136776,401161538,1,0
"D'Angelo Russell",3136776,401161553,0,0
"D'Angelo Russell",3136776,401161564,0,0
"D'Angelo Russell",3136776,401161577,0,0
"D'Angelo Russell",3136776,401161589,0,0
"D'Angelo Russell",3136776,401161605,2,1
"Damian Lillard",6606,401160655,1,0
"Damian Lillard",6606,401160666,3,2
"Damian Lillard",6606,401160680,4,3
"Damian Lillard",6606,401160690,4,3
"Damian Lillard",6606,401160704,1,0
"Damian Lillard",6606,401160726,4,3
"Damian Lillard",6606,401160738,6,3
"Damian Lillard",6606,401160757,0,0
"Damian Lillard",6606,401160767,6,3
"Damian Lillard",6606,401160780,0,0
"Damian Lillard",6606,401160795,2,1
"Damian Lillard",6606,401160802,0,0
"Damian Lillard",6606,401160823,0,0
"Damian Lillard",6606,401160835,0,0
"Damian Lillard",6606,401160873,1,0
"Damian Lillard",6606,401160889,0,0
"Damian Lillard",6606,401160907,1,0
"Damian Lillard",6606,401160920,2,0
"Damian Lillard",6606,401160947,0,0
"Damian Lillard",6606,401160957,0,0
"Damian Lillard",6606,401160971,4,3
"Damian Lillard",6606,401160983,3,2
"Damian Lillard",6606,401160997,2,1
"Damian Lillard",6606,401161012,0,0
"Damian Lillard",6606,401161042,1,0
"Damian Lillard",6606,401161057,2,1
"Damian Lillard",6606,401161070,4,3
"Damian Lillard",6606,401161080,0,0
"Damian Lillard",6606,401161094,0,0
"Damian Lillard",6606,401161107,1,0
"Damian Lillard",6606,401161126,1,0
"Damian Lillard",6606,401161138,3,2
"Damian Lillard",6606,401161147,0,0
"Damian Lillard",6606,401161161,2,1
"Damian Lillard",6606,401161177,2,1
"Damian Lillard",6606,401161191,0,0
"Damian Lillard",6606,401161207,1,0
"Damian Lillard",6606,401161225,1,0
